  6.80000E+01  4.03766E+00  2.74166E+00  1.29601E+00  3.26921E+00  3.38781E-01  7.43903E-03  1.71806E-01  3.92084E-02  2.19514E-02
  6.90000E+01  3.70658E+00  2.52149E+00  1.18508E+00  3.00628E+00  3.02322E-01  7.11909E-03  1.62173E-01  3.72142E-02  2.11999E-02
  7.00000E+01  3.42127E+00  2.33188E+00  1.08939E+00  2.77842E+00  2.71532E-01  6.83351E-03  1.53942E-01  3.54534E-02  2.05362E-02
  7.10000E+01  3.17442E+00  2.16799E+00  1.00643E+00  2.58026E+00  2.45309E-01  6.57813E-03  1.46933E-01  3.39014E-02  1.99553E-02
  7.20000E+01  2.96019E+00  2.02600E+00  9.34196E-01  2.40750E+00  2.22803E-01  6.34943E-03  1.41006E-01  3.25384E-02  1.94532E-02
  7.30000E+01  2.77395E+00  1.90284E+00  8.71111E-01  2.25665E+00  2.03353E-01  6.14439E-03  1.36051E-01  3.13489E-02  1.90271E-02
  7.40000E+01  2.61197E+00  1.79607E+00  8.15897E-01  2.12493E+00  1.86434E-01  5.96045E-03  1.31981E-01  3.03211E-02  1.86753E-02
  7.50000E+01  2.47127E+00  1.70375E+00  7.67525E-01  2.01006E+00  1.71631E-01  5.79539E-03  1.28733E-01  2.94466E-02  1.83974E-02
  7.60000E+01  2.34951E+00  1.62434E+00  7.25170E-01  1.91025E+00  1.58610E-01  5.64731E-03  1.26261E-01  2.87202E-02  1.81938E-02
  7.70000E+01  2.24481E+00  1.55664E+00  6.88169E-01  1.82406E+00  1.47098E-01  5.51456E-03  1.24537E-01  2.81395E-02  1.80666E-02
  7.80000E+01  2.15575E+00  1.49975E+00  6.55999E-01  1.75042E+00  1.36875E-01  5.39570E-03  1.23549E-01  2.77055E-02  1.80191E-02
  7.90000E+01  2.08130E+00  1.45304E+00  6.28258E-01  1.68853E+00  1.27757E-01  5.28946E-03  1.23299E-01  2.74224E-02  1.80567E-02
  8.00000E+01  2.02079E+00  1.41614E+00  6.04650E-01  1.63789E+00  1.19593E-01  5.19476E-03  1.23807E-01  2.72986E-02  1.81866E-02
  8.10000E+01  1.97392E+00  1.38893E+00  5.84986E-01  1.59828E+00  1.12257E-01  5.11063E-03  1.25109E-01  2.73467E-02  1.84185E-02
  8.20000E+01  1.94073E+00  1.37156E+00  5.69173E-01  1.56979E+00  1.05643E-01  5.03622E-03  1.27262E-01  2.75852E-02  1.87658E-02
  8.30000E+01  1.92170E+00  1.36447E+00  5.57231E-01  1.55282E+00  9.96605E-02  4.97079E-03  1.30345E-01  2.80394E-02  1.92457E-02
  8.40000E+01  1.91777E+00  1.36847E+00  5.49299E-01  1.54821E+00  9.42345E-02  4.91367E-03  1.34463E-01  2.87440E-02  1.98813E-02
  8.50000E+01  1.93047E+00  1.38481E+00  5.45662E-01  1.55726E+00  8.92998E-02  4.86429E-03  1.39756E-01  2.97458E-02  2.07028E-02
  8.60000E+01  1.96209E+00  1.41531E+00  5.46786E-01  1.58191E+00  8.48006E-02  4.82214E-03  1.46408E-01  3.11080E-02  2.17508E-02
  8.70000E+01  2.01592E+00  1.46255E+00  5.53374E-01  1.62497E+00  8.06891E-02  4.78675E-03  1.54653E-01  3.29166E-02  2.30797E-02
  8.80000E+01  2.09659E+00  1.53014E+00  5.66453E-01  1.69040E+00  7.69239E-02  4.75772E-03  1.64801E-01  3.52895E-02  2.47636E-02
  8.90000E+01  2.21065E+00  1.62316E+00  5.87496E-01  1.78381E+00  7.34689E-02  4.73470E-03  1.77253E-01  3.83896E-02  2.69044E-02
  9.00000E+01  2.36735E+00  1.74874E+00  6.18611E-01  1.91314E+00  7.02928E-02  4.71737E-03  1.92541E-01  4.24450E-02  2.96443E-02
  9.10000E+01  2.57980E+00  1.91698E+00  6.62817E-01  2.08971E+00  6.73682E-02  4.70546E-03  2.11370E-01  4.77783E-02  3.31836E-02
  9.20000E+01  2.86671E+00  2.14227E+00  7.24442E-01  2.32970E+00  6.46711E-02  4.69871E-03  2.34689E-01  5.48483E-02  3.78066E-02
  9.30000E+01  3.25463E+00  2.44498E+00  8.09658E-01  2.65613E+00  6.21802E-02  4.69691E-03  2.63791E-01  6.43059E-02  4.39163E-02
  9.40000E+01  3.78040E+00  2.85336E+00  9.27039E-01  3.10095E+00  5.98768E-02  4.69988E-03  3.00447E-01  7.70534E-02  5.20701E-02
  9.50000E+01  4.49171E+00  3.40404E+00  1.08766E+00  3.70536E+00  5.77445E-02  4.70745E-03  3.47107E-01  9.42522E-02  6.29844E-02
  9.60000E+01  5.43890E+00  4.13586E+00  1.30304E+00  4.51199E+00  5.57684E-02  4.71948E-03  4.07134E-01  1.17100E-01  7.73943E-02
  9.70000E+01  6.64019E+00  5.06363E+00  1.57655E+00  5.53268E+00  5.39356E-02  4.73585E-03  4.85053E-01  1.45914E-01  9.54822E-02
  9.80000E+01  7.99480E+00  6.11258E+00  1.88222E+00  6.66844E+00  5.22343E-02  4.75645E-03  5.86708E-01  1.77856E-01  1.15461E-01
  9.90000E+01  9.17643E+00  7.03786E+00  2.13857E+00  7.61134E+00  5.06541E-02  4.78122E-03  7.19421E-01  2.04146E-01  1.31836E-01
  1.00000E+02  9.73132E+00  7.49887E+00  2.23245E+00  7.93372E+00  4.91858E-02  4.81007E-03  8.92878E-01  2.12592E-01  1.36979E-01
  1.01000E+02  9.52167E+00  7.39450E+00  2.12716E+00  7.49481E+00  4.78208E-02  4.84296E-03  1.12003E+00  1.99136E-01  1.28315E-01
  1.02000E+02  8.91315E+00  7.00350E+00  1.90965E+00  6.61937E+00  4.65517E-02  4.87985E-03  1.41139E+00  1.72955E-01  1.11525E-01
  1.03000E+02  8.33705E+00  6.64861E+00  1.68843E+00  5.71833E+00  4.53718E-02  4.92072E-03  1.75368E+00  1.45777E-01  9.40019E-02
  1.04000E+02  7.90540E+00  6.39767E+00  1.50773E+00  4.97325E+00  4.42748E-02  4.96557E-03  2.07467E+00  1.23064E-01  7.95361E-02
  1.05000E+02  7.42905E+00  6.07610E+00  1.35294E+00  4.35780E+00  4.32552E-02  5.01439E-03  2.23871E+00  1.04649E-01  6.87348E-02
  1.06000E+02  6.70611E+00  5.50847E+00  1.19764E+00  3.79317E+00  4.23082E-02  5.06721E-03  2.14760E+00  8.87084E-02  6.09978E-02
  1.07000E+02  5.78486E+00  4.74373E+00  1.04113E+00  3.26523E+00  4.14290E-02  5.12405E-03  1.85518E+00  7.45917E-02  5.57152E-02
