  1.12001E+02  8.92849E+04  5.61557E+01
  1.13001E+02  8.84948E+04  7.15053E+01
  1.14001E+02  8.77185E+04  9.16427E+01
  1.15001E+02  8.69558E+04  1.16347E+02
  1.16001E+02  8.62062E+04  1.42064E+02
  1.17001E+02  8.54694E+04  1.60065E+02
  1.18001E+02  8.47450E+04  1.60732E+02
  1.19001E+02  8.40329E+04  1.43641E+02
  1.20001E+02  8.33326E+04  1.18095E+02
  1.21001E+02  8.26439E+04  9.31238E+01
  1.22001E+02  8.19665E+04  7.26114E+01
  1.23001E+02  8.13002E+04  5.69277E+01
  1.24001E+02  8.06445E+04  4.52117E+01
  1.25001E+02  7.99994E+04  3.64635E+01
  1.26001E+02  7.93644E+04  2.98670E+01
  1.27001E+02  7.87395E+04  2.48232E+01
  1.28001E+02  7.81244E+04  2.09079E+01
  1.29001E+02  7.75188E+04  1.78227E+01
  1.30001E+02  7.69225E+04  1.53571E+01
  1.31001E+02  7.63353E+04  1.33606E+01
  1.32001E+02  7.57570E+04  1.17245E+01
  1.33001E+02  7.51874E+04  1.03690E+01
  1.34001E+02  7.46263E+04  9.23466E+00
  1.35001E+02  7.40735E+04  8.27675E+00
  1.36001E+02  7.35289E+04  7.46111E+00
  1.37001E+02  7.29922E+04  6.76135E+00
  1.38001E+02  7.24632E+04  6.15685E+00
  1.39001E+02  7.19419E+04  5.63131E+00
  1.40001E+02  7.14281E+04  5.17178E+00
  1.41001E+02  7.09215E+04  4.76781E+00
  1.42001E+02  7.04220E+04  4.41092E+00
  1.43001E+02  6.99296E+04  4.09420E+00
  1.44001E+02  6.94440E+04  3.81194E+00
  1.45001E+02  6.89650E+04  3.55943E+00
  1.46001E+02  6.84927E+04  3.33271E+00
  1.47001E+02  6.80267E+04  3.12846E+00
  1.48001E+02  6.75671E+04  2.94391E+00
  1.49001E+02  6.71136E+04  2.77667E+00
  1.50001E+02  6.66662E+04  2.62472E+00
  1.51001E+02  6.62247E+04  2.48633E+00
  1.52001E+02  6.57890E+04  2.36002E+00
  1.53001E+02  6.53590E+04  2.24448E+00
  1.54001E+02  6.49346E+04  2.13861E+00
  1.55001E+02  6.45157E+04  2.04143E+00
  1.56001E+02  6.41022E+04  1.95210E+00
  1.57001E+02  6.36939E+04  1.86988E+00
  1.58001E+02  6.32907E+04  1.79411E+00
  1.59001E+02  6.28927E+04  1.72423E+00
  1.60001E+02  6.24996E+04  1.65972E+00
  1.61001E+02  6.21114E+04  1.60015E+00
  1.62001E+02  6.17280E+04  1.54511E+00
  1.63001E+02  6.13493E+04  1.49427E+00
  1.64001E+02  6.09752E+04  1.44731E+00
  1.65001E+02  6.06057E+04  1.40395E+00
  1.66001E+02  6.02406E+04  1.36397E+00
  1.67001E+02  5.98799E+04  1.32714E+00
  1.68001E+02  5.95235E+04  1.29327E+00
  1.69001E+02  5.91712E+04  1.26222E+00
  1.70001E+02  5.88232E+04  1.23382E+00
  1.71001E+02  5.84792E+04  1.20797E+00
  1.72001E+02  5.81392E+04  1.18456E+00
  1.73001E+02  5.78031E+04  1.16350E+00
  1.74001E+02  5.74709E+04  1.14473E+00
  1.75001E+02  5.71425E+04  1.12820E+00
  1.76001E+02  5.68179E+04  1.11388E+00
  1.77001E+02  5.64969E+04  1.10176E+00
  1.78001E+02  5.61795E+04  1.09183E+00
  1.79001E+02  5.58656E+04  1.08413E+00
  1.80001E+02  5.55552E+04  1.07871E+00
  1.81001E+02  5.52483E+04  1.07563E+00
  1.82001E+02  5.49448E+04  1.07500E+00
  1.83001E+02  5.46445E+04  1.07696E+00
  1.84001E+02  5.43475E+04  1.08167E+00
  1.85001E+02  5.40538E+04  1.08936E+00
  1.86001E+02  5.37632E+04  1.10029E+00
  1.87001E+02  5.34756E+04  1.11482E+00
  1.88001E+02  5.31912E+04  1.13336E+00
  1.89001E+02  5.29098E+04  1.15646E+00
  1.90001E+02  5.26313E+04  1.18478E+00
  1.91001E+02  5.23557E+04  1.21918E+00
  1.92001E+02  5.20831E+04  1.26074E+00
  1.93001E+02  5.18132E+04  1.31083E+00
  1.94001E+02  5.15461E+04  1.37127E+00
  1.95001E+02  5.12818E+04  1.44441E+00
  1.96001E+02  5.10201E+04  1.53340E+00
  1.97001E+02  5.07612E+04  1.64244E+00
  1.98001E+02  5.05048E+04  1.77730E+00
  1.99001E+02  5.02510E+04  1.94596E+00
  2.00001E+02  4.99998E+04  2.15960E+00
  2.01001E+02  4.97510E+04  2.43405E+00
  2.02001E+02  4.95047E+04  2.79180E+00
  2.03001E+02  4.92608E+04  3.26438E+00
  2.04001E+02  4.90194E+04  3.89397E+00
  2.05001E+02  4.87802E+04  4.72956E+00
  2.06001E+02  4.85435E+04  5.80460E+00
  2.07001E+02  4.83089E+04  7.07005E+00
  2.08001E+02  4.80767E+04  8.27563E+00
  2.09001E+02  4.78467E+04  8.94300E+00
  2.10001E+02  4.76188E+04  8.70753E+00
  2.11001E+02  4.73931E+04  7.73981E+00
  2.12001E+02  4.71696E+04  6.53640E+00
  2.13001E+02  4.69481E+04  5.45476E+00
  2.14001E+02  4.67288E+04  4.61219E+00
  2.15001E+02  4.65114E+04  3.99855E+00
  2.16001E+02  4.62961E+04  3.56798E+00
  2.17001E+02  4.60827E+04  3.27591E+00
  2.18001E+02  4.58713E+04  3.08821E+00
  2.19001E+02  4.56619E+04  2.98099E+00
  2.20001E+02  4.54543E+04  2.93837E+00
  2.21001E+02  4.52487E+04  2.95037E+00
  2.22001E+02  4.50448E+04  3.01136E+00
  2.23001E+02  4.48428E+04  3.11916E+00
  2.24001E+02  4.46427E+04  3.27445E+00
  2.25001E+02  4.44442E+04  3.48066E+00
  2.26001E+02  4.42476E+04  3.74407E+00
  2.27001E+02  4.40527E+04  4.07429E+00
  2.28001E+02  4.38595E+04  4.48508E+00
  2.29001E+02  4.36679E+04  4.99543E+00
  2.30001E+02  4.34781E+04  5.63095E+00
  2.31001E+02  4.32899E+04  6.42462E+00
  2.32001E+02  4.31033E+04  7.41530E+00
  2.33001E+02  4.29183E+04  8.64163E+00
  2.34001E+02  4.27349E+04  1.01384E+01
  2.35001E+02  4.25530E+04  1.19640E+01
  2.36001E+02  4.23727E+04  1.42648E+01
  2.37001E+02  4.21939E+04  1.73034E+01
  2.38001E+02  4.20166E+04  2.14232E+01
  2.39001E+02  4.18408E+04  2.70037E+01
  2.40001E+02  4.16665E+04  3.43389E+01
  2.41001E+02  4.14936E+04  4.32306E+01
  2.42001E+02  4.13221E+04  5.21588E+01
  2.43001E+02  4.11521E+04  5.77976E+01
  2.44001E+02  4.09834E+04  5.69879E+01
  2.45001E+02  4.08162E+04  5.02112E+01
  2.46001E+02  4.06502E+04  4.09874E+01
  2.47001E+02  4.04857E+04  3.22872E+01
  2.48001E+02  4.03224E+04  2.52483E+01
  2.49001E+02  4.01605E+04  1.98971E+01
  2.50001E+02  3.99998E+04  1.59053E+01
  2.51001E+02  3.98405E+04  1.29234E+01
  2.52001E+02  3.96824E+04  1.06732E+01
  2.53001E+02  3.95255E+04  8.95202E+00
  2.54001E+02  3.93699E+04  7.61698E+00
  2.55001E+02  3.92155E+04  6.56778E+00
  2.56001E+02  3.90623E+04  5.73381E+00
  2.57001E+02  3.89104E+04  5.06500E+00
  2.58001E+02  3.87595E+04  4.52561E+00
  2.59001E+02  3.86099E+04  4.09017E+00
  2.60001E+02  3.84614E+04  3.74080E+00
  2.61001E+02  3.83140E+04  3.46552E+00
  2.62001E+02  3.81678E+04  3.25738E+00
  2.63001E+02  3.80227E+04  3.11407E+00
  2.64001E+02  3.78786E+04  3.03794E+00
  2.65001E+02  3.77357E+04  3.03601E+00
  2.66001E+02  3.75938E+04  3.11822E+00
  2.67001E+02  3.74530E+04  3.29013E+00
  2.68001E+02  3.73133E+04  3.53185E+00
  2.69001E+02  3.71746E+04  3.76254E+00
  2.70001E+02  3.70369E+04  3.83660E+00
  2.71001E+02  3.69002E+04  3.65111E+00
  2.72001E+02  3.67646E+04  3.26416E+00
  2.73001E+02  3.66299E+04  2.82210E+00
  2.74001E+02  3.64962E+04  2.42522E+00
  2.75001E+02  3.63635E+04  2.10407E+00
  2.76001E+02  3.62318E+04  1.85356E+00
  2.77001E+02  3.61010E+04  1.65906E+00
  2.78001E+02  3.59711E+04  1.50669E+00
  2.79001E+02  3.58422E+04  1.38569E+00
