# frequency_cm-1 xx xy xz yx yy yz zx zy zz
4.87443693 1.5503419022e+02 -7.1934231206e-03 7.1656784359e-03 -7.1934231206e-03 1.5489183718e+02 2.3934311835e-02 7.1656784359e-03 2.3934311835e-02 1.4304353372e+02
5.02676308 1.5503724111e+02 -7.1968873764e-03 7.1612074708e-03 -7.1968873764e-03 1.5489481403e+02 2.3921920808e-02 7.1612074708e-03 2.3921920808e-02 1.4304353833e+02
5.17908924 1.5504038050e+02 -7.2004471266e-03 7.1566251182e-03 -7.2004471266e-03 1.5489787732e+02 2.3909213884e-02 7.1566251182e-03 2.3909213884e-02 1.4304354308e+02
5.33141539 1.5504360734e+02 -7.2041002919e-03 7.1519361925e-03 -7.2041002919e-03 1.5490102606e+02 2.3896203138e-02 7.1519361925e-03 2.3896203138e-02 1.4304354796e+02
5.48374155 1.5504692045e+02 -7.2078445314e-03 7.1471461070e-03 -7.2078445314e-03 1.5490425911e+02 2.3882902149e-02 7.1471461070e-03 2.3882902149e-02 1.4304355299e+02
5.63606770 1.5505031850e+02 -7.2116772149e-03 7.1422609352e-03 -7.2116772149e-03 1.5490757521e+02 2.3869326158e-02 7.1422609352e-03 2.3869326158e-02 1.4304355816e+02
5.78839385 1.5505379999e+02 -7.2155953936e-03 7.1372874779e-03 -7.2155953936e-03 1.5491097293e+02 2.3855492235e-02 7.1372874779e-03 2.3855492235e-02 1.4304356348e+02
5.94072001 1.5505736325e+02 -7.2195957677e-03 7.1322333372e-03 -7.2195957677e-03 1.5491445065e+02 2.3841419467e-02 7.1322333372e-03 2.3841419467e-02 1.4304356893e+02
6.09304616 1.5506100639e+02 -7.2236746515e-03 7.1271069960e-03 -7.2236746515e-03 1.5491800658e+02 2.3827129158e-02 7.1271069960e-03 2.3827129158e-02 1.4304357452e+02
6.24537232 1.5506472733e+02 -7.2278279349e-03 7.1219179052e-03 -7.2278279349e-03 1.5492163871e+02 2.3812645048e-02 7.1219179052e-03 2.3812645048e-02 1.4304358026e+02
6.39769847 1.5506852371e+02 -7.2320510415e-03 7.1166765791e-03 -7.2320510415e-03 1.5492534482e+02 2.3797993553e-02 7.1166765791e-03 2.3797993553e-02 1.4304358613e+02
6.55002462 1.5507239295e+02 -7.2363388838e-03 7.1113946982e-03 -7.2363388838e-03 1.5492912239e+02 2.3783204023e-02 7.1113946982e-03 2.3783204023e-02 1.4304359215e+02
6.70235078 1.5507633213e+02 -7.2406858133e-03 7.1060852219e-03 -7.2406858133e-03 1.5493296867e+02 2.3768309029e-02 7.1060852219e-03 2.3768309029e-02 1.4304359830e+02
6.85467693 1.5508033805e+02 -7.2450855672e-03 7.1007625105e-03 -7.2450855672e-03 1.5493688058e+02 2.3753344667e-02 7.1007625105e-03 2.3753344667e-02 1.4304360460e+02
7.00700309 1.5508440715e+02 -7.2495312100e-03 7.0954424577e-03 -7.2495312100e-03 1.5494085471e+02 2.3738350893e-02 7.0954424577e-03 2.3738350893e-02 1.4304361103e+02
7.15932924 1.5508853547e+02 -7.2540150707e-03 7.0901426343e-03 -7.2540150707e-03 1.5494488727e+02 2.3723371884e-02 7.0901426343e-03 2.3723371884e-02 1.4304361760e+02
7.31165539 1.5509271865e+02 -7.2585286745e-03 7.0848824440e-03 -7.2585286745e-03 1.5494897411e+02 2.3708456430e-02 7.0848824440e-03 2.3708456430e-02 1.4304362431e+02
7.46398155 1.5509695187e+02 -7.2630626686e-03 7.0796832912e-03 -7.2630626686e-03 1.5495311060e+02 2.3693658358e-02 7.0796832912e-03 2.3693658358e-02 1.4304363115e+02
7.61630770 1.5510122981e+02 -7.2676067433e-03 7.0745687632e-03 -7.2676067433e-03 1.5495729166e+02 2.3679036990e-02 7.0745687632e-03 2.3679036990e-02 1.4304363814e+02
7.76863386 1.5510554661e+02 -7.2721495452e-03 7.0695648259e-03 -7.2721495452e-03 1.5496151167e+02 2.3664657631e-02 7.0695648259e-03 2.3664657631e-02 1.4304364525e+02
7.92096001 1.5510989581e+02 -7.2766785858e-03 7.0647000343e-03 -7.2766785858e-03 1.5496576447e+02 2.3650592109e-02 7.0647000343e-03 2.3650592109e-02 1.4304365251e+02
8.07328616 1.5511427032e+02 -7.2811801420e-03 7.0600057589e-03 -7.2811801420e-03 1.5497004327e+02 2.3636919332e-02 7.0600057589e-03 2.3636919332e-02 1.4304365989e+02
8.22561232 1.5511866235e+02 -7.2856391501e-03 7.0555164277e-03 -7.2856391501e-03 1.5497434061e+02 2.3623725908e-02 7.0555164277e-03 2.3623725908e-02 1.4304366741e+02
8.37793847 1.5512306334e+02 -7.2900390931e-03 7.0512697844e-03 -7.2900390931e-03 1.5497864831e+02 2.3611106787e-02 7.0512697844e-03 2.3611106787e-02 1.4304367507e+02
8.53026463 1.5512746391e+02 -7.2943618803e-03 7.0473071635e-03 -7.2943618803e-03 1.5498295741e+02 2.3599165955e-02 7.0473071635e-03 2.3599165955e-02 1.4304368285e+02
8.68259078 1.5513185381e+02 -7.2985877205e-03 7.0436737816e-03 -7.2985877205e-03 1.5498725809e+02 2.3588017168e-02 7.0436737816e-03 2.3588017168e-02 1.4304369076e+02
8.83491694 1.5513622183e+02 -7.3026949873e-03 7.0404190447e-03 -7.3026949873e-03 1.5499153962e+02 2.3577784723e-02 7.0404190447e-03 2.3577784723e-02 1.4304369880e+02
8.98724309 1.5514055570e+02 -7.3066600791e-03 7.0375968706e-03 -7.3066600791e-03 1.5499579029e+02 2.3568604268e-02 7.0375968706e-03 2.3568604268e-02 1.4304370697e+02
9.13956924 1.5514484207e+02 -7.3104572726e-03 7.0352660254e-03 -7.3104572726e-03 1.5499999733e+02 2.3560623649e-02 7.0352660254e-03 2.3560623649e-02 1.4304371526e+02
9.29189540 1.5514906639e+02 -7.3140585713e-03 7.0334904723e-03 -7.3140585713e-03 1.5500414682e+02 2.3554003784e-02 7.0334904723e-03 2.3554003784e-02 1.4304372367e+02
9.44422155 1.5515321285e+02 -7.3174335504e-03 7.0323397290e-03 -7.3174335504e-03 1.5500822364e+02 2.3548919561e-02 7.0323397290e-03 2.3548919561e-02 1.4304373220e+02
9.59654771 1.5515726428e+02 -7.3205491997e-03 7.0318892311e-03 -7.3205491997e-03 1.5501221137e+02 2.3545560750e-02 7.0318892311e-03 2.3545560750e-02 1.4304374085e+02
9.74887386 1.5516120207e+02 -7.3233697664e-03 7.0322206972e-03 -7.3233697664e-03 1.5501609223e+02 2.3544132916e-02 7.0322206972e-03 2.3544132916e-02 1.4304374962e+02
9.90120001 1.5516500609e+02 -7.3258566001e-03 7.0334224884e-03 -7.3258566001e-03 1.5501984697e+02 2.3544858324e-02 7.0334224884e-03 2.3544858324e-02 1.4304375849e+02
10.05352617 1.5516865461e+02 -7.3279680052e-03 7.0355899558e-03 -7.3279680052e-03 1.5502345483e+02 2.3547976804e-02 7.0355899558e-03 2.3547976804e-02 1.4304376748e+02
10.20585232 1.5517212424e+02 -7.3296591014e-03 7.0388257668e-03 -7.3296591014e-03 1.5502689343e+02 2.3553746567e-02 7.0388257668e-03 2.3553746567e-02 1.4304377657e+02
10.35817848 1.5517538982e+02 -7.3308817013e-03 7.0432401989e-03 -7.3308817013e-03 1.5503013876e+02 2.3562444939e-02 7.0432401989e-03 2.3562444939e-02 1.4304378577e+02
10.51050463 1.5517842444e+02 -7.3315842076e-03 7.0489513877e-03 -7.3315842076e-03 1.5503316507e+02 2.3574368973e-02 7.0489513877e-03 2.3574368973e-02 1.4304379506e+02
10.66283078 1.5518119929e+02 -7.3317115390e-03 7.0560855141e-03 -7.3317115390e-03 1.5503594486e+02 2.3589835912e-02 7.0560855141e-03 2.3589835912e-02 1.4304380445e+02
10.81515694 1.5518368375e+02 -7.3312050917e-03 7.0647769108e-03 -7.3312050917e-03 1.5503844887e+02 2.3609183445e-02 7.0647769108e-03 2.3609183445e-02 1.4304381392e+02
10.96748309 1.5518584529e+02 -7.3300027473e-03 7.0751680692e-03 -7.3300027473e-03 1.5504064604e+02 2.3632769709e-02 7.0751680692e-03 2.3632769709e-02 1.4304382349e+02
11.11980925 1.5518764956e+02 -7.3280389361e-03 7.0874095208e-03 -7.3280389361e-03 1.5504250358e+02 2.3660972974e-02 7.0874095208e-03 2.3660972974e-02 1.4304383313e+02
11.27213540 1.5518906045e+02 -7.3252447685e-03 7.1016595669e-03 -7.3252447685e-03 1.5504398698e+02 2.3694190947e-02 7.1016595669e-03 2.3694190947e-02 1.4304384285e+02
11.42446155 1.5519004014e+02 -7.3215482481e-03 7.1180838268e-03 -7.3215482481e-03 1.5504506018e+02 2.3732839616e-02 7.1180838268e-03 2.3732839616e-02 1.4304385264e+02
11.57678771 1.5519054931e+02 -7.3168745795e-03 7.1368545729e-03 -7.3168745795e-03 1.5504568565e+02 2.3777351547e-02 7.1368545729e-03 2.3777351547e-02 1.4304386250e+02
11.72911386 1.5519054733e+02 -7.3111465861e-03 7.1581498173e-03 -7.3111465861e-03 1.5504582464e+02 2.3828173570e-02 7.1581498173e-03 2.3828173570e-02 1.4304387242e+02
11.88144002 1.5518999252e+02 -7.3042852529e-03 7.1821521169e-03 -7.3042852529e-03 1.5504543742e+02 2.3885763740e-02 7.1821521169e-03 2.3885763740e-02 1.4304388238e+02
12.03376617 1.5518884251e+02 -7.2962104098e-03 7.2090470610e-03 -7.2962104098e-03 1.5504448360e+02 2.3950587505e-02 7.2090470610e-03 2.3950587505e-02 1.4304389240e+02
12.18609232 1.5518705467e+02 -7.2868415678e-03 7.2390214090e-03 -7.2868415678e-03 1.5504292258e+02 2.4023112991e-02 7.2390214090e-03 2.4023112991e-02 1.4304390246e+02
12.33841848 1.5518458662e+02 -7.2760989210e-03 7.2722608502e-03 -7.2760989210e-03 1.5504071402e+02 2.4103805337e-02 7.2722608502e-03 2.4103805337e-02 1.4304391255e+02
12.49074463 1.5518139683e+02 -7.2639045230e-03 7.3089473640e-03 -7.2639045230e-03 1.5503781842e+02 2.4193120025e-02 7.3089473640e-03 2.4193120025e-02 1.4304392267e+02
12.64307079 1.5517744532e+02 -7.2501836418e-03 7.3492561673e-03 -7.2501836418e-03 1.5503419779e+02 2.4291495175e-02 7.3492561673e-03 2.4291495175e-02 1.4304393281e+02
12.79539694 1.5517269445e+02 -7.2348662902e-03 7.3933522518e-03 -7.2348662902e-03 1.5502981641e+02 2.4399342812e-02 7.3933522518e-03 2.4399342812e-02 1.4304394298e+02
12.94772309 1.5516710981e+02 -7.2178889244e-03 7.4413865284e-03 -7.2178889244e-03 1.5502464169e+02 2.4517039152e-02 7.4413865284e-03 2.4517039152e-02 1.4304395315e+02
13.10004925 1.5516066119e+02 -7.1991962896e-03 7.4934916186e-03 -7.1991962896e-03 1.5501864505e+02 2.4644914009e-02 7.4934916186e-03 2.4644914009e-02 1.4304396334e+02
13.25237540 1.5515332360e+02 -7.1787433845e-03 7.5497773545e-03 -7.1787433845e-03 1.5501180297e+02 2.4783239479e-02 7.5497773545e-03 2.4783239479e-02 1.4304397353e+02
13.40470156 1.5514507835e+02 -7.1564975030e-03 7.6103260796e-03 -7.1564975030e-03 1.5500409797e+02 2.4932218142e-02 7.6103260796e-03 2.4932218142e-02 1.4304398373e+02
13.55702771 1.5513591413e+02 -7.1324402978e-03 7.6751878685e-03 -7.1324402978e-03 1.5499551964e+02 2.5091971070e-02 7.6751878685e-03 2.5091971070e-02 1.4304399393e+02
