# Planar electrostatic potential
# plane = xy
# average_normal = 1
# normal_axis = z, normal_index = -1
# coord_mode = cartesian
# ia   ib   coord1(Angstrom)   coord2(Angstrom)   V(eV)
   11    30       2.19855181       2.17086341       1.75899838
   11    31       2.23964772       2.24204145       1.98860264
   11    32       2.28074362       2.31321950       2.14990416
   11    33       2.32183953       2.38439754       2.25553141
   11    34       2.36293543       2.45557559       2.31506546
   11    35       2.40403134       2.52675363       2.33680026
   11    36       2.44512724       2.59793167       2.32491846
   11    37       2.48622315       2.66910972       2.28423316
   11    38       2.52731906       2.74028776       2.22102300
   11    39       2.56841496       2.81146581       2.14364800
   11    40       2.60951087       2.88264385       2.06004769
   11    41       2.65060677       2.95382189       1.97879037
   11    42       2.69170268       3.02499994       1.90802242
   11    43       2.73279858       3.09617798       1.85558019
   11    44       2.77389449       3.16735603       1.82781508
   11    45       2.81499039       3.23853407       1.82776756
   11    46       2.85608630       3.30971212       1.85543907
   11    47       2.89718220       3.38089016       1.90779958
   11    48       2.93827811       3.45206820       1.97850006
   11    49       2.97937401       3.52324625       2.05970684
   12     0       1.04785959       0.03551626       2.30163730
   12     1       1.08895550       0.10669430       2.34903816
   12     2       1.13005140       0.17787235       2.37787448
   12     3       1.17114731       0.24905039       2.38206193
   12     4       1.21224321       0.32022844       2.35620493
   12     5       1.25333912       0.39140648       2.29563782
   12     6       1.29443502       0.46258453       2.19135411
   12     7       1.33553093       0.53376257       2.03209187
   12     8       1.37662683       0.60494061       1.80272181
   12     9       1.41772274       0.67611866       1.49128392
   12    10       1.45881864       0.74729670       1.07925968
   12    11       1.49991455       0.81847475       0.56566228
   12    12       1.54101045       0.88965279      -0.01351175
   12    13       1.58210636       0.96083084      -0.63506264
   12    14       1.62320226       1.03200888      -1.27244951
   12    15       1.66429817       1.10318692      -1.89324662
   12    16       1.70539407       1.17436497      -2.46468082
   12    17       1.74648998       1.24554301      -2.93215983
   12    18       1.78758588       1.31672106      -3.23767799
   12    19       1.82868179       1.38789910      -3.34356378
   12    20       1.86977769       1.45907714      -3.23725399
   12    21       1.91087360       1.53025519      -2.93136075
   12    22       1.95196950       1.60143323      -2.46360183
   12    23       1.99306541       1.67261128      -1.89200686
   12    24       2.03416131       1.74378932      -1.27113446
   12    25       2.07525722       1.81496737      -0.63372840
   12    26       2.11635312       1.88614541      -0.01222458
   12    27       2.15744903       1.95732345       0.56686943
   12    28       2.19854493       2.02850150       1.08032514
   12    29       2.23964084       2.09967954       1.49216750
   12    30       2.28073674       2.17085759       1.80346330
   12    31       2.32183265       2.24203563       2.03271322
   12    32       2.36292856       2.31321368       2.19188265
   12    33       2.40402446       2.38439172       2.29609903
   12    34       2.44512037       2.45556976       2.35662409
   12    35       2.48621627       2.52674781       2.38245381
   12    36       2.52731218       2.59792585       2.37824657
   12    37       2.56840808       2.66910390       2.34939302
   12    38       2.60950399       2.74028194       2.30197186
   12    39       2.65059989       2.81145999       2.24411904
   12    40       2.69169580       2.88263803       2.18317080
   12    41       2.73279170       2.95381607       2.12631816
   12    42       2.77388761       3.02499412       2.07991805
   12    43       2.81498351       3.09617216       2.04960665
   12    44       2.85607942       3.16735021       2.03904109
   12    45       2.89717532       3.23852825       2.04952860
   12    46       2.93827123       3.30970629       2.07976789
   12    47       2.97936713       3.38088434       2.12610422
   12    48       3.02046304       3.45206238       2.18290488
   12    49       3.06155894       3.52324043       2.24381394
   13     0       1.13004452       0.03551044       2.41058520
   13     1       1.17114043       0.10668848       2.43029040
   13     2       1.21223633       0.17786653       2.42920982
   13     3       1.25333224       0.24904457       2.40192134
   13     4       1.29442814       0.32022262       2.34343384
   13     5       1.33552405       0.39140066       2.24447102
   13     6       1.37661995       0.46257870       2.09260253
   13     7       1.41771586       0.53375675       1.87196124
   13     8       1.45881176       0.60493479       1.56754566
   13     9       1.49990767       0.67611284       1.15937897
   13    10       1.54100357       0.74729088       0.63617471
   13    11       1.58209948       0.81846893       0.03038741
   13    12       1.62319538       0.88964697      -0.63505645
   13    13       1.66429129       0.96082501      -1.33687300
   13    14       1.70538719       1.03200306      -2.04827698
   13    15       1.74648310       1.10318110      -2.74004203
   13    16       1.78757900       1.17435915      -3.34499366
   13    17       1.82867491       1.24553719      -3.79058459
   13    18       1.86977081       1.31671524      -4.02589988
   13    19       1.91086672       1.38789328      -4.02567973
   13    20       1.95196262       1.45907132      -3.78994514
   13    21       1.99305853       1.53024937      -3.34400337
   13    22       2.03415443       1.60142741      -2.73881174
   13    23       2.07525034       1.67260546      -2.04694331
   13    24       2.11634624       1.74378350      -1.33552386
   13    25       2.15744215       1.81496155      -0.63373037
   13    26       2.19853806       1.88613959       0.03163571
   13    27       2.23963396       1.95731763       0.63732053
   13    28       2.28072987       2.02849568       1.16036288
   13    29       2.32182577       2.09967372       1.56834945
   13    30       2.36292168       2.17085177       1.87262872
   13    31       2.40401758       2.24202981       2.09315687
   13    32       2.44511349       2.31320785       2.24494145
   13    33       2.48620939       2.38438590       2.34384167
   13    34       2.52730530       2.45556394       2.40228754
   13    35       2.56840120       2.52674199       2.42954613
   13    36       2.60949711       2.59792003       2.43060344
   13    37       2.65059301       2.66909808       2.41087580
   13    38       2.69168892       2.74027612       2.37614862
   13    39       2.73278482       2.81145416       2.33380463
   13    40       2.77388073       2.88263221       2.28995170
   13    41       2.81497663       2.95381025       2.25093133
   13    42       2.85607254       3.02498830       2.22172547
   13    43       2.89716844       3.09616634       2.20603979
   13    44       2.93826435       3.16734439       2.20600828
   13    45       2.97936025       3.23852243       2.22163286
   13    46       3.02045616       3.30970047       2.25078301
   13    47       3.06155206       3.38087852       2.28975436
   13    48       3.10264797       3.45205656       2.33356837
   13    49       3.14374387       3.52323461       2.37588182
   14     0       1.21222945       0.03550462       2.47542439
   14     1       1.25332536       0.10668266       2.47271772
   14     2       1.29442126       0.17786071       2.44721837
   14     3       1.33551717       0.24903875       2.39333724
   14     4       1.37661307       0.32021680       2.30330594
   14     5       1.41770898       0.39139484       2.16388732
   14     6       1.45880488       0.46257288       1.95925002
   14     7       1.49990079       0.53375093       1.67193949
   14     8       1.54099669       0.60492897       1.28341987
   14     9       1.58209260       0.67610702       0.77084287
   14    10       1.62318850       0.74728506       0.15763740
   14    11       1.66428441       0.81846310      -0.52921837
   14    12       1.70538031       0.88964115      -1.27245143
   14    13       1.74647622       0.96081919      -2.04828807
   14    14       1.78757212       1.03199724      -2.83587111
   14    15       1.82866803       1.10317528      -3.56406988
   14    16       1.86976393       1.17435333      -4.14748421
   14    17       1.91085984       1.24553137      -4.52072558
   14    18       1.95195575       1.31670941      -4.64793145
   14    19       1.99305165       1.38788746      -4.52030225
   14    20       2.03414756       1.45906550      -4.14666948
   14    21       2.07524346       1.53024355      -3.56294857
   14    22       2.11633937       1.60142159      -2.83456553
   14    23       2.15743527       1.67259964      -2.04694012
   14    24       2.19853118       1.74377768      -1.27113413
   14    25       2.23962708       1.81495572      -0.52795770
   14    26       2.28072299       1.88613377       0.15879913
   14    27       2.32181889       1.95731181       0.77188686
   14    28       2.36291480       2.02848986       1.28428846
   14    29       2.40401070       2.09966790       1.67264299
   14    30       2.44510661       2.17084595       1.95983026
   14    31       2.48620251       2.24202399       2.16436555
   14    32       2.52729842       2.31320203       2.30370958
   14    33       2.56839432       2.38438008       2.39368690
   14    34       2.60949023       2.45555812       2.44752954
   14    35       2.65058613       2.52673617       2.47299678
   14    36       2.69168204       2.59791421       2.47567615
   14    37       2.73277794       2.66909225       2.46105422
   14    38       2.77387385       2.74027030       2.43507653
   14    39       2.81496975       2.81144834       2.40392991
   14    40       2.85606566       2.88262639       2.37284443
   14    41       2.89716156       2.95380443       2.34661025
   14    42       2.93825747       3.02498248       2.32906339
   14    43       2.97935337       3.09616052       2.32301501
   14    44       3.02044928       3.16733856       2.32901482
   14    45       3.06154518       3.23851661       2.34651479
   14    46       3.10264109       3.30969465       2.37270758
   14    47       3.14373699       3.38087270       2.40375764
   14    48       3.18483290       3.45205074       2.43487397
   14    49       3.22592880       3.52322879       2.46082748
   15     0       1.29441438       0.03549880       2.50623910
   15     1       1.33551029       0.10667684       2.48610578
   15     2       1.37660619       0.17785489       2.44037829
   15     3       1.41770210       0.24903293       2.36207011
   15     4       1.45879800       0.32021097       2.23880321
   15     5       1.49989391       0.39138902       2.05611225
   15     6       1.54098981       0.46256706       1.79484753
   15     7       1.58208572       0.53374511       1.43773458
   15     8       1.62318162       0.60492315       0.95737463
   15     9       1.66427753       0.67610120       0.35801775
   15    10       1.70537343       0.74727924      -0.32743861
   15    11       1.74646934       0.81845728      -1.08527726
   15    12       1.78756525       0.88963533      -1.89327871
   15    13       1.82866115       0.96081337      -2.74009182
   15    14       1.86975706       1.03199142      -3.56411307
   15    15       1.91085296       1.10316946      -4.27061151
   15    16       1.95194887       1.17434751      -4.77670265
   15    17       1.99304477       1.24552555      -5.03503936
   15    18       2.03414068       1.31670359      -5.03484322
   15    19       2.07523658       1.38788164      -4.77612267
   15    20       2.11633249       1.45905968      -4.26968170
   15    21       2.15742839       1.53023773      -3.56293584
   15    22       2.19852430       1.60141577      -2.73879718
   15    23       2.23962020       1.67259381      -1.89199765
   15    24       2.28071611       1.74377186      -1.08405266
   15    25       2.32181201       1.81494990      -0.32629376
   15    26       2.36290792       1.88612795       0.35905690
   15    27       2.40400382       1.95730599       0.95828231
   15    28       2.44509973       2.02848404       1.43846818
   15    29       2.48619563       2.09966208       1.79544162
   15    30       2.52729154       2.17084012       2.05659574
   15    31       2.56838744       2.24201817       2.23920115
   15    32       2.60948335       2.31319621       2.36240542
   15    33       2.65057925       2.38437426       2.44066774
   15    34       2.69167516       2.45555230       2.48635815
   15    35       2.73277106       2.52673035       2.50646042
   15    36       2.77386697       2.59790839       2.50719127
   15    37       2.81496287       2.66908643       2.49384803
   15    38       2.85605878       2.74026448       2.47230964
   15    39       2.89715468       2.81144252       2.44754856
   15    40       2.93825059       2.88262057       2.42423082
   15    41       2.97934649       2.95379861       2.40607995
   15    42       3.02044240       3.02497666       2.39628573
   15    43       3.06153831       3.09615470       2.39626753
   15    44       3.10263421       3.16733274       2.40602694
   15    45       3.14373012       3.23851079       2.42414429
   15    46       3.18482602       3.30968883       2.44743177
   15    47       3.22592193       3.38086688       2.47216570
   15    48       3.26701783       3.45204492       2.49367937
   15    49       3.30811374       3.52322296       2.50699702
   16     0       1.37659931       0.03549298       2.51245970
   16     1       1.41769522       0.10667102       2.47782423
   16     2       1.45879112       0.17784906       2.41398653
   16     3       1.49988703       0.24902711       2.31066051
   16     4       1.54098293       0.32020515       2.15359760
   16     5       1.58207884       0.39138320       1.92538288
   16     6       1.62317475       0.46256124       1.60807085
   16     7       1.66427065       0.53373929       1.17714245
   16     8       1.70536656       0.60491733       0.61496472
   16     9       1.74646246       0.67609537      -0.04757880
   16    10       1.78755837       0.74727342      -0.79304240
   16    11       1.82865427       0.81845146      -1.60210727
   16    12       1.86975018       0.88962951      -2.46477477
   16    13       1.91084608       0.96080755      -3.34511847
   16    14       1.95194199       1.03198560      -4.14760946
   16    15       1.99303789       1.10316364      -4.77678565
   16    16       2.03413380       1.17434168      -5.16569166
   16    17       2.07522970       1.24551973      -5.29795673
   16    18       2.11632561       1.31669777      -5.16534046
   16    19       2.15742151       1.38787582      -4.77609799
   16    20       2.19851742       1.45905386      -4.14663239
   16    21       2.23961332       1.53023191      -3.34396656
   16    22       2.28070923       1.60140995      -2.46357432
   16    23       2.32180513       1.67258799      -1.60095727
   16    24       2.36290104       1.74376604      -0.79195645
   16    25       2.40399694       1.81494408      -0.04658480
   16    26       2.44509285       1.88612213       0.61585427
   16    27       2.48618875       1.95730017       1.17788935
   16    28       2.52728466       2.02847821       1.60866551
   16    29       2.56838056       2.09965626       1.92586333
   16    30       2.60947647       2.17083430       2.15398533
   16    31       2.65057237       2.24201235       2.31097894
   16    32       2.69166828       2.31319039       2.41425203
   16    33       2.73276418       2.38436844       2.47805250
   16    34       2.77386009       2.45554648       2.51265486
   16    35       2.81495599       2.52672452       2.52422839
   16    36       2.85605190       2.59790257       2.51872270
   16    37       2.89714781       2.66908061       2.50226257
   16    38       2.93824371       2.74025866       2.48048713
   16    39       2.97933962       2.81143670       2.45787598
   16    40       3.02043552       2.88261475       2.43855212
   16    41       3.06153143       2.95379279       2.42546679
   16    42       3.10262733       3.02497083       2.42081750
   16    43       3.14372324       3.09614888       2.42544220
   16    44       3.18481914       3.16732692       2.43850430
   16    45       3.22591505       3.23850497       2.45780444
   16    46       3.26701095       3.30968301       2.48039333
   16    47       3.30810686       3.38086106       2.50214683
   16    48       3.34920276       3.45203910       2.51858380
   16    49       3.39029867       3.52321714       2.52406254
   17     0       1.45878425       0.03548716       2.49930953
   17     1       1.49988015       0.10666520       2.45268518
   17     2       1.54097606       0.17784324       2.37143101
   17     3       1.58207196       0.24902129       2.24328115
   17     4       1.62316787       0.32019933       2.05254275
   17     5       1.66426377       0.39137738       1.78026464
   17     6       1.70535968       0.46255542       1.40843271
   17     7       1.74645558       0.53373347       0.90771215
   17     8       1.78755149       0.60491151       0.28765578
   17     9       1.82864739       0.67608955      -0.42079903
   17    10       1.86974330       0.74726760      -1.20510405
   17    11       1.91083920       0.81844564      -2.04581635
   17    12       1.95193511       0.88962369      -2.93235303
   17    13       1.99303101       0.96080173      -3.79082269
   17    14       2.03412692       1.03197977      -4.52096980
   17    15       2.07522282       1.10315782      -5.03524016
   17    16       2.11631873       1.17433586      -5.29807699
   17    17       2.15741463       1.24551391      -5.29792087
   17    18       2.19851054       1.31669195      -5.03478339
   17    19       2.23960644       1.38787000      -4.52022968
   17    20       2.28070235       1.45904804      -3.78987461
   17    21       2.32179825       1.53022608      -2.93130375
   17    22       2.36289416       1.60140413      -2.04477785
   17    23       2.40399006       1.67258217      -1.20412080
   17    24       2.44508597       1.74376022      -0.41988434
   17    25       2.48618187       1.81493826       0.28848135
   17    26       2.52727778       1.88611631       0.90843342
   17    27       2.56837368       1.95729435       1.40901383
   17    28       2.60946959       2.02847239       1.78072835
   17    29       2.65056549       2.09965044       2.05291332
   17    30       2.69166140       2.17082848       2.24357672
   17    31       2.73275731       2.24200653       2.37167152
   17    32       2.77385321       2.31318457       2.45288513
   17    33       2.81494912       2.38436262       2.49947657
   17    34       2.85604502       2.45554066       2.51887930
   17    35       2.89714093       2.52671870       2.51798922
   17    36       2.93823683       2.59789675       2.50291929
   17    37       2.97933274       2.66907479       2.47996667
   17    38       3.02042864       2.74025284       2.45425877
   17    39       3.06152455       2.81143088       2.43025336
   17    40       3.10262045       2.88260892       2.41179085
   17    41       3.14371636       2.95378697       2.40179097
   17    42       3.18481226       3.02496501       2.40178421
   17    43       3.22590817       3.09614306       2.41176989
   17    44       3.26700407       3.16732110       2.43021715
   17    45       3.30809998       3.23849915       2.45420713
   17    46       3.34919588       3.30967719       2.47989675
   17    47       3.39029179       3.38085523       2.50282975
   17    48       3.43138769       3.45203328       2.51787774
   17    49       3.47248360       3.52321132       2.51874205
   18     0       1.54096918       0.03548133       2.47061177
   18     1       1.58206508       0.10665938       2.41419058
   18     2       1.62316099       0.17783742       2.31688967
   18     3       1.66425689       0.24901547       2.16544650
   18     4       1.70535280       0.32019351       1.94305174
   18     5       1.74644870       0.39137156       1.63158055
   18     6       1.78754461       0.46254960       1.20868241
   18     7       1.82864051       0.53372764       0.65514662
   18     8       1.86973642       0.60490569       0.00075090
   18     9       1.91083232       0.67608373      -0.73415462
   18    10       1.95192823       0.74726178      -1.53088110
   18    11       1.99302413       0.81843982      -2.37585498
   18    12       2.03412004       0.88961787      -3.23800468
   18    13       2.07521594       0.96079591      -4.02628513
   18    14       2.11631185       1.03197395      -4.64832616
   18    15       2.15740775       1.10315200      -5.03519504
   18    16       2.19850366       1.17433004      -5.16561090
   18    17       2.23959956       1.24550809      -5.03493441
   18    18       2.28069547       1.31668613      -4.64781393
   18    19       2.32179137       1.38786417      -4.02556529
   18    20       2.36288728       1.45904222      -3.23715719
   18    21       2.40398318       1.53022026      -2.37497396
   18    22       2.44507909       1.60139831      -1.53003336
   18    23       2.48617499       1.67257635      -0.73335409
   18    24       2.52727090       1.74375440       0.00148173
   18    25       2.56836681       1.81493244       0.65579906
   18    26       2.60946271       1.88611048       1.20922600
   18    27       2.65055862       1.95728853       1.63201088
   18    28       2.69165452       2.02846657       1.94339516
   18    29       2.73275043       2.09964462       2.16571545
   18    30       2.77384633       2.17082266       2.31710216
   18    31       2.81494224       2.24200071       2.41435975
   18    32       2.85603814       2.31317875       2.47074675
   18    33       2.89713405       2.38435679       2.49600655
   18    34       2.93822995       2.45553484       2.49702891
   18    35       2.97932586       2.52671288       2.47996060
   18    36       3.02042176       2.59789093       2.45129447
   18    37       3.06151767       2.66906897       2.41770009
   18    38       3.10261357       2.74024702       2.38490432
   18    39       3.14370948       2.81142506       2.35755395
   18    40       3.18480538       2.88260310       2.33949362
   18    41       3.22590129       2.95378115       2.33323786
   18    42       3.26699719       3.02495919       2.33948944
   18    43       3.30809310       3.09613724       2.35754409
   18    44       3.34918900       3.16731528       2.38488675
   18    45       3.39028491       3.23849332       2.41767200
   18    46       3.43138081       3.30967137       2.45125253
   18    47       3.47247672       3.38084941       2.47990080
   18    48       3.51357262       3.45202746       2.49694665
   18    49       3.55466853       3.52320550       2.49589985
   19     0       1.62315411       0.03547551       2.43082599
   19     1       1.66425001       0.10665356       2.36701596
   19     2       1.70534592       0.17783160       2.25595786
   19     3       1.74644182       0.24900965       2.08413370
   19     4       1.78753773       0.32018769       1.83446696
   19     5       1.82863363       0.39136573       1.49034296
   19     6       1.86972954       0.46254378       1.02667869
   19     7       1.91082544       0.53372182       0.44353264
   19     8       1.95192135       0.60489987      -0.22414682
   19     9       1.99301725       0.67607791      -0.96068996
   19    10       2.03411316       0.74725596      -1.74152185
   19    11       2.07520906       0.81843400      -2.55267553
   19    12       2.11630497       0.88961204      -3.34404899
   19    13       2.15740087       0.96079009      -4.02623446
   19    14       2.19849678       1.03196813      -4.52087240
   19    15       2.23959268       1.10314618      -4.77665225
   19    16       2.28068859       1.17432422      -4.77654457
   19    17       2.32178449       1.24550227      -4.52055561
   19    18       2.36288040       1.31668031      -4.02573477
   19    19       2.40397631       1.38785835      -3.34341960
   19    20       2.44507221       1.45903640      -2.55198589
   19    21       2.48616812       1.53021444      -1.74083614
   19    22       2.52726402       1.60139249      -0.96003131
   19    23       2.56835993       1.67257053      -0.22353405
   19    24       2.60945583       1.74374858       0.44408631
   19    25       2.65055174       1.81492662       1.02715526
   19    26       2.69164764       1.88610466       1.49072454
   19    27       2.73274355       1.95728271       1.83476935
   19    28       2.77383945       2.02846075       2.08436954
   19    29       2.81493536       2.09963880       2.25613889
   19    30       2.85603126       2.17081684       2.36715259
   19    31       2.89712717       2.24199488       2.43092866
   19    32       2.93822307       2.31317293       2.45948006
   19    33       2.97931898       2.38435097       2.45914799
   19    34       3.02041488       2.45552902       2.43629023
   19    35       3.06151079       2.52670706       2.39824390
   19    36       3.10260669       2.59788511       2.35288624
   19    37       3.14370260       2.66906315       2.30645962
   19    38       3.18479850       2.74024119       2.26509019
   19    39       3.22589441       2.81141924       2.23390592
   19    40       3.26699031       2.88259728       2.21715308
   19    41       3.30808622       2.95377533       2.21715579
   19    42       3.34918212       3.02495337       2.23391373
   19    43       3.39027803       3.09613142       2.26510016
   19    44       3.43137393       3.16730946       2.30646653
   19    45       3.47246984       3.23848750       2.35288655
   19    46       3.51356574       3.30966555       2.39823314
   19    47       3.55466165       3.38084359       2.43626313
   19    48       3.59575755       3.45202164       2.45909908
   19    49       3.63685346       3.52319968       2.45940526
   20     0       1.70533904       0.03546969       2.38542609
   20     1       1.74643494       0.10664774       2.31636638
   20     2       1.78753085       0.17782578       2.19470794
   20     3       1.82862675       0.24900383       2.00646068
   20     4       1.86972266       0.32018187       1.73627006
   20     5       1.91081856       0.39135991       1.36866769
   20     6       1.95191447       0.46253796       0.88118346
   20     7       1.99301037       0.53371600       0.29164966
   20     8       2.03410628       0.60489405      -0.36791486
   20     9       2.07520218       0.67607209      -1.07944178
   20    10       2.11629809       0.74725013      -1.81459862
   20    11       2.15739400       0.81842818      -2.55262967
   20    12       2.19848990       0.88960622      -3.23790705
   20    13       2.23958581       0.96078427      -3.79067551
   20    14       2.28068171       1.03196231      -4.14742202
   20    15       2.32177762       1.10314036      -4.27039770
   20    16       2.36287352       1.17431840      -4.14725968
   20    17       2.40396943       1.24549644      -3.79036689
   20    18       2.44506533       1.31667449      -3.23748356
   20    19       2.48616124       1.38785253      -2.55213914
   20    20       2.52725714       1.45903058      -1.81408886
   20    21       2.56835305       1.53020862      -1.07893925
   20    22       2.60944895       1.60138667      -0.36743697
   20    23       2.65054486       1.67256471       0.29208789
   20    24       2.69164076       1.74374275       0.88157010
   20    25       2.73273667       1.81492080       1.36898320
   20    26       2.77383257       1.88609884       1.73651977
   20    27       2.81492848       1.95727689       2.00665483
   20    28       2.85602438       2.02845493       2.19485299
   20    29       2.89712029       2.09963298       2.31647057
   20    30       2.93821619       2.17081102       2.38549683
   20    31       2.97931210       2.24198906       2.41402253
   20    32       3.02040800       2.31316711       2.40868210
   20    33       3.06150391       2.38434515       2.37681503
   20    34       3.10259981       2.45552320       2.32564343
   20    35       3.14369572       2.52670124       2.26257661
   20    36       3.18479162       2.59787928       2.19509028
   20    37       3.22588753       2.66905733       2.13119165
   20    38       3.26698343       2.74023537       2.07873649
   20    39       3.30807934       2.81141342       2.04430456
   20    40       3.34917524       2.88259146       2.03232806
   20    41       3.39027115       2.95376951       2.04432184
   20    42       3.43136705       3.02494755       2.07876744
   20    43       3.47246296       3.09612559       2.13123099
   20    44       3.51355887       3.16730364       2.19513109
   20    45       3.55465477       3.23848168       2.26261098
   20    46       3.59575068       3.30965973       2.32566564
   20    47       3.63684658       3.38083777       2.37682108
   20    48       3.67794249       3.45201582       2.40866652
   20    49       3.71903839       3.52319386       2.41398039
   21     0       1.78752397       0.03546387       2.33943286
   21     1       1.82861987       0.10664192       2.26764197
   21     2       1.86971578       0.17781996       2.13901465
   21     3       1.91081168       0.24899800       1.93984657
   21     4       1.95190759       0.32017605       1.65799113
   21     5       1.99300350       0.39135409       1.27886111
   21     6       2.03409940       0.46253214       0.78763124
   21     7       2.07519531       0.53371018       0.21219883
   21     8       2.11629121       0.60488823      -0.41743326
   21     9       2.15738712       0.67606627      -1.07940587
   21    10       2.19848302       0.74724431      -1.74144202
   21    11       2.23957893       0.81842236      -2.37572337
   21    12       2.28067483       0.88960040      -2.93216903
   21    13       2.32177074       0.96077845      -3.34489053
   21    14       2.36286664       1.03195649      -3.56385508
   21    15       2.40396255       1.10313454      -3.56379917
   21    16       2.44505845       1.17431258      -3.34472892
   21    17       2.48615436       1.24549062      -2.93191883
   21    18       2.52725026       1.31666867      -2.37541367
   21    19       2.56834617       1.38784671      -1.74110279
   21    20       2.60944207       1.45902476      -1.07905923
   21    21       2.65053798       1.53020280      -0.41709476
   21    22       2.69163388       1.60138084       0.21251463
   21    23       2.73272979       1.67255889       0.78791493
   21    24       2.77382569       1.74373693       1.27909819
   21    25       2.81492160       1.81491498       1.65817841
   21    26       2.85601750       1.88609302       1.93999234
   21    27       2.89711341       1.95727107       2.13912024
   21    28       2.93820931       2.02844911       2.26771220
   21    29       2.97930522       2.09962715       2.33947252
   21    30       3.02040112       2.17080520       2.36489492
   21    31       3.06149703       2.24198324       2.35189056
   21    32       3.10259293       2.31316129       2.30751005
   21    33       3.14368884       2.38433933       2.23786427
   21    34       3.18478474       2.45551738       2.14949772
   21    35       3.22588065       2.52669542       2.05228665
   21    36       3.26697655       2.59787346       1.95643901
   21    37       3.30807246       2.66905151       1.87202636
   21    38       3.34916837       2.74022955       1.80868233
   21    39       3.39026427       2.81140760       1.77473982
   21    40       3.43136018       2.88258564       1.77475536
   21    41       3.47245608       2.95376369       1.80872581
   21    42       3.51355199       3.02494173       1.87209091
   21    43       3.55464789       3.09611977       1.95651555
   21    44       3.59574380       3.16729782       2.05236558
   21    45       3.63683970       3.23847586       2.14957026
   21    46       3.67793561       3.30965391       2.23792151
   21    47       3.71903151       3.38083195       2.30754651
   21    48       3.76012742       3.45200999       2.35190524
   21    49       3.80122332       3.52318804       2.36488359
   22     0       1.86970890       0.03545805       2.29754382
   22     1       1.91080481       0.10663609       2.22572659
   22     2       1.95190071       0.17781414       2.09423337
   22     3       1.99299662       0.24899218       1.89097535
   22     4       2.03409252       0.32017023       1.60727776
   22     5       2.07518843       0.39134827       1.23124498
   22     6       2.11628433       0.46252632       0.75546295
   22     7       2.15738024       0.53370436       0.21222628
   22     8       2.19847614       0.60488240      -0.36785216
   22     9       2.23957205       0.67606045      -0.96058555
   22    10       2.28066795       0.74723849      -1.53073014
   22    11       2.32176386       0.81841654      -2.04561503
   22    12       2.36285976       0.88959458      -2.46452629
   22    13       2.40395567       0.96077263      -2.73980860
   22    14       2.44505157       1.03195067      -2.83557068
   22    15       2.48614748       1.10312871      -2.73974424
   22    16       2.52724338       1.17430676      -2.46440482
   22    17       2.56833929       1.24548480      -2.04545038
   22    18       2.60943519       1.31666285      -1.53053761
   22    19       2.65053110       1.38784089      -0.96038016
   22    20       2.69162700       1.45901894      -0.36764653
   22    21       2.73272291       1.53019698       0.21242285
   22    22       2.77381881       1.60137502       0.75564192
   22    23       2.81491472       1.67255307       1.23139790
   22    24       2.85601062       1.74373111       1.60739986
   22    25       2.89710653       1.81490916       1.89106911
   22    26       2.93820243       1.88608720       2.09429733
   22    27       2.97929834       1.95726524       2.22576267
   22    28       3.02039424       2.02844329       2.29755316
   22    29       3.06149015       2.09962133       2.31768796
   22    30       3.10258606       2.17079938       2.29485536
   22    31       3.14368196       2.24197742       2.23469786
   22    32       3.18477787       2.31315547       2.14098174
   22    33       3.22587377       2.38433351       2.02088314
   22    34       3.26696968       2.45551155       1.88505934
   22    35       3.30806558       2.52668960       1.74344043
   22    36       3.34916149       2.59786764       1.60928670
   22    37       3.39025739       2.66904569       1.49834878
   22    38       3.43135330       2.74022373       1.42542154
   22    39       3.47244920       2.81140178       1.40000214
   22    40       3.51354511       2.88257982       1.42546639
   22    41       3.55464101       2.95375786       1.49843291
   22    42       3.59573692       3.02493591       1.60939720
   22    43       3.63683282       3.09611395       1.74356167
   22    44       3.67792873       3.16729200       1.88517810
   22    45       3.71902463       3.23847004       2.02099086
   22    46       3.76012054       3.30964809       2.14107078
   22    47       3.80121644       3.38082613       2.23476289
   22    48       3.84231235       3.45200417       2.29489576
   22    49       3.88340825       3.52318222       2.31770441
   23     0       1.95189383       0.03545223       2.26375848
   23     1       1.99298974       0.10663027       2.19501731
   23     2       2.03408564       0.17780832       2.06520068
   23     3       2.07518155       0.24898636       1.86515759
   23     4       2.11627745       0.32016441       1.58975862
   23     5       2.15737336       0.39134245       1.23126370
   23     6       2.19846926       0.46252050       0.78767762
   23     7       2.23956517       0.53369854       0.29172995
   23     8       2.28066107       0.60487658      -0.22402699
   23     9       2.32175698       0.67605463      -0.73399084
   23    10       2.36285288       0.74723267      -1.20489608
   23    11       2.40394879       0.81841072      -1.60185710
   23    12       2.44504469       0.88958876      -1.89299316
   23    13       2.48614060       0.96076680      -2.04798098
   23    14       2.52723650       1.03194485      -2.04796671
   23    15       2.56833241       1.10312289      -1.89295186
   23    16       2.60942831       1.17430094      -1.60179305
   23    17       2.65052422       1.24547898      -1.20481561
   23    18       2.69162012       1.31665703      -0.73390145
   23    19       2.73271603       1.38783507      -0.22393460
   23    20       2.77381193       1.45901311       0.29181942
   23    21       2.81490784       1.53019116       0.78775977
   23    22       2.85600374       1.60136920       1.23133527
   23    23       2.89709965       1.67254725       1.58981574
   23    24       2.93819556       1.74372529       1.86519991
   23    25       2.97929146       1.81490334       2.06522432
