# Planar electrostatic potential
# plane = xy
# average_normal = 1
# normal_axis = z, normal_index = -1
# coord_mode = cartesian
# ia   ib   coord1(Angstrom)   coord2(Angstrom)   V(eV)
    5    44       0.45579492       3.53767427       2.81840521
    5    45       0.45579492       3.61717256       2.85548952
    5    46       0.45579492       3.69667086       2.87720782
    5    47       0.45579492       3.77616916       2.88805272
    5    48       0.45579492       3.85566746       2.89065551
    5    49       0.45579492       3.93516576       2.88802080
    5    50       0.45579492       4.01466405       2.88243892
    5    51       0.45579492       4.09416235       2.87581849
    5    52       0.45579492       4.17366065       2.87004094
    5    53       0.45579492       4.25315895       2.86589413
    6     0       0.53866672       0.03974915       2.76070418
    6     1       0.53866672       0.11924745       2.76315480
    6     2       0.53866672       0.19874575       2.77057271
    6     3       0.53866672       0.27824404       2.78184257
    6     4       0.53866672       0.35774234       2.79577779
    6     5       0.53866672       0.43724064       2.81065144
    6     6       0.53866672       0.51673894       2.82405118
    6     7       0.53866672       0.59623724       2.83378326
    6     8       0.53866672       0.67573553       2.83664230
    6     9       0.53866672       0.75523383       2.83020265
    6    10       0.53866672       0.83473213       2.81088875
    6    11       0.53866672       0.91423043       2.77513146
    6    12       0.53866672       0.99372873       2.71936459
    6    13       0.53866672       1.07322702       2.63949304
    6    14       0.53866672       1.15272532       2.53233361
    6    15       0.53866672       1.23222362       2.39308981
    6    16       0.53866672       1.31172192       2.21851364
    6    17       0.53866672       1.39122022       2.00418733
    6    18       0.53866672       1.47071852       1.74660336
    6    19       0.53866672       1.55021681       1.44425592
    6    20       0.53866672       1.62971511       1.09425925
    6    21       0.53866672       1.70921341       0.71070363
    6    22       0.53866672       1.78871171       0.32627546
    6    23       0.53866672       1.86821001      -0.02965952
    6    24       0.53866672       1.94770830      -0.33581924
    6    25       0.53866672       2.02720660      -0.57256900
    6    26       0.53866672       2.10670490      -0.72225220
    6    27       0.53866672       2.18620320      -0.77340846
    6    28       0.53866672       2.26570150      -0.72225331
    6    29       0.53866672       2.34519979      -0.57257116
    6    30       0.53866672       2.42469809      -0.33582237
    6    31       0.53866672       2.50419639      -0.02966346
    6    32       0.53866672       2.58369469       0.32627084
    6    33       0.53866672       2.66319299       0.71069857
    6    34       0.53866672       2.74269129       1.09425417
    6    35       0.53866672       2.82218958       1.44425117
    6    36       0.53866672       2.90168788       1.74659895
    6    37       0.53866672       2.98118618       2.00418323
    6    38       0.53866672       3.06068448       2.21850985
    6    39       0.53866672       3.14018278       2.39308627
    6    40       0.53866672       3.21968107       2.53233033
    6    41       0.53866672       3.29917937       2.63949002
    6    42       0.53866672       3.37867767       2.71936179
    6    43       0.53866672       3.45817597       2.77512889
