# Planar electrostatic potential
# plane = xy
# average_normal = 1
# normal_axis = z, normal_index = -1
# coord_mode = cartesian
# ia   ib   coord1(Angstrom)   coord2(Angstrom)   V(eV)
   13    38       2.07218402       1.72554117       1.49976797
   13    39       2.11203372       1.79456282       1.62343848
   14     0       0.59774539      -0.96630306       1.56051794
   14     1       0.63759508      -0.89728141       1.58985432
   14     2       0.67744478      -0.82825976       1.58711618
   14     3       0.71729447      -0.75923812       1.56386909
   14     4       0.75714416      -0.69021647       1.53117378
   14     5       0.79699385      -0.62119482       1.49908877
   14     6       0.83684355      -0.55217318       1.47614340
   14     7       0.87669324      -0.48315153       1.46781516
   14     8       0.91654293      -0.41412988       1.47614340
   14     9       0.95639263      -0.34510823       1.49908877
   14    10       0.99624232      -0.27608659       1.53117378
   14    11       1.03609201      -0.20706494       1.56386909
   14    12       1.07594170      -0.13804329       1.58711618
   14    13       1.11579140      -0.06902165       1.58985432
   14    14       1.15564109       0.00000000       1.56051794
   14    15       1.19549078       0.06902165       1.48627720
   14    16       1.23534047       0.13804329       1.35202968
   14    17       1.27519017       0.20706494       1.13722178
   14    18       1.31503986       0.27608659       0.81251736
