# frequency_cm-1 xx xy xz yx yy yz zx zy zz
12.79392945 1.0507689481e+01 -2.9650359727e-04 -1.5444375784e-04 -3.0150359727e-04 1.0507761346e+01 -1.0721704884e-04 -1.8244375784e-04 -1.4821704884e-04 1.0507657998e+01
13.20663685 1.0507749437e+01 -2.9650976242e-04 -1.5444683954e-04 -3.0150976242e-04 1.0507821305e+01 -1.0721914004e-04 -1.8244683954e-04 -1.4821914004e-04 1.0507717955e+01
13.61934425 1.0507811300e+01 -2.9651612356e-04 -1.5445001918e-04 -3.0151612356e-04 1.0507883169e+01 -1.0722129769e-04 -1.8245001918e-04 -1.4822129769e-04 1.0507779817e+01
14.03205165 1.0507875068e+01 -2.9652268070e-04 -1.5445329678e-04 -3.0152268070e-04 1.0507946940e+01 -1.0722352182e-04 -1.8245329678e-04 -1.4822352182e-04 1.0507843586e+01
14.44475906 1.0507940742e+01 -2.9652943387e-04 -1.5445667236e-04 -3.0152943387e-04 1.0508012616e+01 -1.0722581241e-04 -1.8245667236e-04 -1.4822581241e-04 1.0507909260e+01
14.85746646 1.0508008322e+01 -2.9653638310e-04 -1.5446014592e-04 -3.0153638310e-04 1.0508080199e+01 -1.0722816949e-04 -1.8246014592e-04 -1.4822816949e-04 1.0507976841e+01
15.27017386 1.0508077809e+01 -2.9654352842e-04 -1.5446371748e-04 -3.0154352842e-04 1.0508149688e+01 -1.0723059305e-04 -1.8246371748e-04 -1.4823059305e-04 1.0508046328e+01
15.68288126 1.0508149203e+01 -2.9655086985e-04 -1.5446738705e-04 -3.0155086985e-04 1.0508221085e+01 -1.0723308311e-04 -1.8246738705e-04 -1.4823308311e-04 1.0508117722e+01
16.09558866 1.0508222504e+01 -2.9655840742e-04 -1.5447115464e-04 -3.0155840742e-04 1.0508294388e+01 -1.0723563967e-04 -1.8247115464e-04 -1.4823563967e-04 1.0508191023e+01
16.50829606 1.0508297712e+01 -2.9656614116e-04 -1.5447502026e-04 -3.0156614116e-04 1.0508369599e+01 -1.0723826274e-04 -1.8247502026e-04 -1.4823826274e-04 1.0508266232e+01
16.92100347 1.0508374827e+01 -2.9657407110e-04 -1.5447898394e-04 -3.0157407110e-04 1.0508446717e+01 -1.0724095232e-04 -1.8247898394e-04 -1.4824095232e-04 1.0508343348e+01
17.33371087 1.0508453850e+01 -2.9658219727e-04 -1.5448304568e-04 -3.0158219727e-04 1.0508525743e+01 -1.0724370844e-04 -1.8248304568e-04 -1.4824370844e-04 1.0508422371e+01
17.74641827 1.0508534782e+01 -2.9659051970e-04 -1.5448720549e-04 -3.0159051970e-04 1.0508606677e+01 -1.0724653109e-04 -1.8248720549e-04 -1.4824653109e-04 1.0508503303e+01
18.15912567 1.0508617621e+01 -2.9659903843e-04 -1.5449146340e-04 -3.0159903843e-04 1.0508689519e+01 -1.0724942028e-04 -1.8249146340e-04 -1.4824942028e-04 1.0508586143e+01
18.57183307 1.0508702369e+01 -2.9660775348e-04 -1.5449581941e-04 -3.0160775348e-04 1.0508774270e+01 -1.0725237603e-04 -1.8249581941e-04 -1.4825237603e-04 1.0508670891e+01
18.98454047 1.0508789026e+01 -2.9661666490e-04 -1.5450027355e-04 -3.0161666490e-04 1.0508860930e+01 -1.0725539833e-04 -1.8250027355e-04 -1.4825539833e-04 1.0508757549e+01
19.39724788 1.0508877592e+01 -2.9662577271e-04 -1.5450482582e-04 -3.0162577271e-04 1.0508949500e+01 -1.0725848721e-04 -1.8250482582e-04 -1.4825848721e-04 1.0508846115e+01
19.80995528 1.0508968068e+01 -2.9663507696e-04 -1.5450947625e-04 -3.0163507696e-04 1.0509039979e+01 -1.0726164267e-04 -1.8250947625e-04 -1.4826164267e-04 1.0508936591e+01
20.22266268 1.0509060453e+01 -2.9664457767e-04 -1.5451422484e-04 -3.0164457767e-04 1.0509132367e+01 -1.0726486473e-04 -1.8251422484e-04 -1.4826486473e-04 1.0509028977e+01
20.63537008 1.0509154749e+01 -2.9665427489e-04 -1.5451907163e-04 -3.0165427489e-04 1.0509226666e+01 -1.0726815338e-04 -1.8251907163e-04 -1.4826815338e-04 1.0509123273e+01
21.04807748 1.0509250955e+01 -2.9666416865e-04 -1.5452401661e-04 -3.0166416865e-04 1.0509322875e+01 -1.0727150864e-04 -1.8252401661e-04 -1.4827150864e-04 1.0509219479e+01
21.46078488 1.0509349071e+01 -2.9667425898e-04 -1.5452905982e-04 -3.0167425898e-04 1.0509420995e+01 -1.0727493053e-04 -1.8252905982e-04 -1.4827493053e-04 1.0509317596e+01
21.87349229 1.0509449099e+01 -2.9668454594e-04 -1.5453420127e-04 -3.0168454594e-04 1.0509521027e+01 -1.0727841905e-04 -1.8253420127e-04 -1.4827841905e-04 1.0509417625e+01
22.28619969 1.0509551038e+01 -2.9669502956e-04 -1.5453944097e-04 -3.0169502956e-04 1.0509622969e+01 -1.0728197421e-04 -1.8253944097e-04 -1.4828197421e-04 1.0509519564e+01
22.69890709 1.0509654889e+01 -2.9670570988e-04 -1.5454477895e-04 -3.0170570988e-04 1.0509726824e+01 -1.0728559603e-04 -1.8254477895e-04 -1.4828559603e-04 1.0509623416e+01
23.11161449 1.0509760652e+01 -2.9671658693e-04 -1.5455021522e-04 -3.0171658693e-04 1.0509832591e+01 -1.0728928451e-04 -1.8255021522e-04 -1.4828928451e-04 1.0509729179e+01
23.52432189 1.0509868328e+01 -2.9672766078e-04 -1.5455574980e-04 -3.0172766078e-04 1.0509940270e+01 -1.0729303967e-04 -1.8255574980e-04 -1.4829303967e-04 1.0509836855e+01
23.93702929 1.0509977916e+01 -2.9673893144e-04 -1.5456138272e-04 -3.0173893144e-04 1.0510049862e+01 -1.0729686151e-04 -1.8256138272e-04 -1.4829686151e-04 1.0509946444e+01
24.34973669 1.0510089417e+01 -2.9675039898e-04 -1.5456711399e-04 -3.0175039898e-04 1.0510161368e+01 -1.0730075006e-04 -1.8256711399e-04 -1.4830075006e-04 1.0510057946e+01
24.76244410 1.0510202833e+01 -2.9676206344e-04 -1.5457294363e-04 -3.0176206344e-04 1.0510274787e+01 -1.0730470532e-04 -1.8257294363e-04 -1.4830470532e-04 1.0510171362e+01
25.17515150 1.0510318162e+01 -2.9677392485e-04 -1.5457887166e-04 -3.0177392485e-04 1.0510390120e+01 -1.0730872731e-04 -1.8257887166e-04 -1.4830872731e-04 1.0510286691e+01
25.58785890 1.0510435405e+01 -2.9678598327e-04 -1.5458489811e-04 -3.0178598327e-04 1.0510507368e+01 -1.0731281603e-04 -1.8258489811e-04 -1.4831281603e-04 1.0510403935e+01
26.00056630 1.0510554563e+01 -2.9679823874e-04 -1.5459102299e-04 -3.0179823874e-04 1.0510626530e+01 -1.0731697151e-04 -1.8259102299e-04 -1.4831697151e-04 1.0510523094e+01
26.41327370 1.0510675637e+01 -2.9681069132e-04 -1.5459724633e-04 -3.0181069132e-04 1.0510747608e+01 -1.0732119374e-04 -1.8259724633e-04 -1.4832119374e-04 1.0510644168e+01
26.82598110 1.0510798626e+01 -2.9682334104e-04 -1.5460356814e-04 -3.0182334104e-04 1.0510870601e+01 -1.0732548276e-04 -1.8260356814e-04 -1.4832548276e-04 1.0510767158e+01
27.23868851 1.0510923531e+01 -2.9683618796e-04 -1.5460998846e-04 -3.0183618796e-04 1.0510995511e+01 -1.0732983856e-04 -1.8260998846e-04 -1.4832983856e-04 1.0510892064e+01
27.65139591 1.0511050353e+01 -2.9684923213e-04 -1.5461650730e-04 -3.0184923213e-04 1.0511122337e+01 -1.0733426117e-04 -1.8261650730e-04 -1.4833426117e-04 1.0511018886e+01
28.06410331 1.0511179091e+01 -2.9686247360e-04 -1.5462312468e-04 -3.0186247360e-04 1.0511251080e+01 -1.0733875059e-04 -1.8262312468e-04 -1.4833875059e-04 1.0511147625e+01
28.47681071 1.0511309747e+01 -2.9687591242e-04 -1.5462984063e-04 -3.0187591242e-04 1.0511381740e+01 -1.0734330685e-04 -1.8262984063e-04 -1.4834330685e-04 1.0511278281e+01
28.88951811 1.0511442320e+01 -2.9688954864e-04 -1.5463665518e-04 -3.0188954864e-04 1.0511514318e+01 -1.0734792995e-04 -1.8263665518e-04 -1.4834792995e-04 1.0511410855e+01
29.30222551 1.0511576812e+01 -2.9690338231e-04 -1.5464356834e-04 -3.0190338231e-04 1.0511648815e+01 -1.0735261991e-04 -1.8264356834e-04 -1.4835261991e-04 1.0511545347e+01
29.71493292 1.0511713222e+01 -2.9691741350e-04 -1.5465058014e-04 -3.0191741350e-04 1.0511785230e+01 -1.0735737674e-04 -1.8265058014e-04 -1.4835737674e-04 1.0511681758e+01
30.12764032 1.0511851551e+01 -2.9693164225e-04 -1.5465769061e-04 -3.0193164225e-04 1.0511923564e+01 -1.0736220047e-04 -1.8265769061e-04 -1.4836220047e-04 1.0511820088e+01
30.54034772 1.0511991801e+01 -2.9694606861e-04 -1.5466489977e-04 -3.0194606861e-04 1.0512063818e+01 -1.0736709109e-04 -1.8266489977e-04 -1.4836709109e-04 1.0511960338e+01
30.95305512 1.0512133970e+01 -2.9696069266e-04 -1.5467220765e-04 -3.0196069266e-04 1.0512205992e+01 -1.0737204864e-04 -1.8267220765e-04 -1.4837204864e-04 1.0512102508e+01
31.36576252 1.0512278059e+01 -2.9697551443e-04 -1.5467961426e-04 -3.0197551443e-04 1.0512350087e+01 -1.0737707313e-04 -1.8267961426e-04 -1.4837707313e-04 1.0512246598e+01
31.77846992 1.0512424070e+01 -2.9699053400e-04 -1.5468711965e-04 -3.0199053400e-04 1.0512496103e+01 -1.0738216456e-04 -1.8268711965e-04 -1.4838216456e-04 1.0512392610e+01
32.19117733 1.0512572003e+01 -2.9700575141e-04 -1.5469472382e-04 -3.0200575141e-04 1.0512644041e+01 -1.0738732296e-04 -1.8269472382e-04 -1.4838732296e-04 1.0512540543e+01
32.60388473 1.0512721857e+01 -2.9702116673e-04 -1.5470242682e-04 -3.0202116673e-04 1.0512793900e+01 -1.0739254834e-04 -1.8270242682e-04 -1.4839254834e-04 1.0512690398e+01
33.01659213 1.0512873634e+01 -2.9703678002e-04 -1.5471022867e-04 -3.0203678002e-04 1.0512945683e+01 -1.0739784072e-04 -1.8271022867e-04 -1.4839784072e-04 1.0512842176e+01
33.42929953 1.0513027334e+01 -2.9705259133e-04 -1.5471812939e-04 -3.0205259133e-04 1.0513099388e+01 -1.0740320012e-04 -1.8271812939e-04 -1.4840320012e-04 1.0512995877e+01
33.84200693 1.0513182958e+01 -2.9706860074e-04 -1.5472612901e-04 -3.0206860074e-04 1.0513255017e+01 -1.0740862655e-04 -1.8272612901e-04 -1.4840862655e-04 1.0513151501e+01
34.25471433 1.0513340506e+01 -2.9708480830e-04 -1.5473422757e-04 -3.0208480830e-04 1.0513412571e+01 -1.0741412003e-04 -1.8273422757e-04 -1.4841412003e-04 1.0513309050e+01
34.66742173 1.0513499978e+01 -2.9710121407e-04 -1.5474242509e-04 -3.0210121407e-04 1.0513572049e+01 -1.0741968058e-04 -1.8274242509e-04 -1.4841968058e-04 1.0513468523e+01
35.08012914 1.0513661376e+01 -2.9711781812e-04 -1.5475072159e-04 -3.0211781812e-04 1.0513733453e+01 -1.0742530821e-04 -1.8275072159e-04 -1.4842530821e-04 1.0513629922e+01
35.49283654 1.0513824700e+01 -2.9713462052e-04 -1.5475911711e-04 -3.0213462052e-04 1.0513896782e+01 -1.0743100294e-04 -1.8275911711e-04 -1.4843100294e-04 1.0513793246e+01
35.90554394 1.0513989949e+01 -2.9715162132e-04 -1.5476761168e-04 -3.0215162132e-04 1.0514062038e+01 -1.0743676479e-04 -1.8276761168e-04 -1.4843676479e-04 1.0513958497e+01
36.31825134 1.0514157126e+01 -2.9716882060e-04 -1.5477620533e-04 -3.0216882060e-04 1.0514229221e+01 -1.0744259377e-04 -1.8277620533e-04 -1.4844259377e-04 1.0514125674e+01
36.73095874 1.0514326231e+01 -2.9718621843e-04 -1.5478489809e-04 -3.0218621843e-04 1.0514398331e+01 -1.0744848992e-04 -1.8278489809e-04 -1.4844848992e-04 1.0514294779e+01
37.14366614 1.0514497263e+01 -2.9720381486e-04 -1.5479368998e-04 -3.0220381486e-04 1.0514569369e+01 -1.0745445323e-04 -1.8279368998e-04 -1.4845445323e-04 1.0514465813e+01
37.55637355 1.0514670224e+01 -2.9722160997e-04 -1.5480258104e-04 -3.0222160997e-04 1.0514742336e+01 -1.0746048374e-04 -1.8280258104e-04 -1.4846048374e-04 1.0514638774e+01
37.96908095 1.0514845114e+01 -2.9723960383e-04 -1.5481157131e-04 -3.0223960383e-04 1.0514917233e+01 -1.0746658146e-04 -1.8281157131e-04 -1.4846658146e-04 1.0514813666e+01
38.38178835 1.0515021934e+01 -2.9725779651e-04 -1.5482066080e-04 -3.0225779651e-04 1.0515094059e+01 -1.0747274641e-04 -1.8282066080e-04 -1.4847274641e-04 1.0514990487e+01
38.79449575 1.0515200685e+01 -2.9727618808e-04 -1.5482984956e-04 -3.0227618808e-04 1.0515272816e+01 -1.0747897861e-04 -1.8282984956e-04 -1.4847897861e-04 1.0515169238e+01
39.20720315 1.0515381367e+01 -2.9729477861e-04 -1.5483913762e-04 -3.0229477861e-04 1.0515453504e+01 -1.0748527808e-04 -1.8283913762e-04 -1.4848527808e-04 1.0515349921e+01
39.61991055 1.0515563980e+01 -2.9731356817e-04 -1.5484852501e-04 -3.0231356817e-04 1.0515636124e+01 -1.0749164484e-04 -1.8284852501e-04 -1.4849164484e-04 1.0515532535e+01
40.03261796 1.0515748526e+01 -2.9733255684e-04 -1.5485801176e-04 -3.0233255684e-04 1.0515820676e+01 -1.0749807890e-04 -1.8285801176e-04 -1.4849807890e-04 1.0515717081e+01
40.44532536 1.0515935004e+01 -2.9735174469e-04 -1.5486759791e-04 -3.0235174469e-04 1.0516007161e+01 -1.0750458030e-04 -1.8286759791e-04 -1.4850458030e-04 1.0515903561e+01
40.85803276 1.0516123416e+01 -2.9737113180e-04 -1.5487728348e-04 -3.0237113180e-04 1.0516195580e+01 -1.0751114904e-04 -1.8287728348e-04 -1.4851114904e-04 1.0516091974e+01
41.27074016 1.0516313763e+01 -2.9739071824e-04 -1.5488706852e-04 -3.0239071824e-04 1.0516385933e+01 -1.0751778516e-04 -1.8288706852e-04 -1.4851778516e-04 1.0516282321e+01
41.68344756 1.0516506044e+01 -2.9741050409e-04 -1.5489695306e-04 -3.0241050409e-04 1.0516578221e+01 -1.0752448866e-04 -1.8289695306e-04 -1.4852448866e-04 1.0516474603e+01
42.09615496 1.0516700261e+01 -2.9743048942e-04 -1.5490693714e-04 -3.0243048942e-04 1.0516772445e+01 -1.0753125958e-04 -1.8290693714e-04 -1.4853125958e-04 1.0516668821e+01
42.50886237 1.0516896413e+01 -2.9745067432e-04 -1.5491702078e-04 -3.0245067432e-04 1.0516968605e+01 -1.0753809793e-04 -1.8291702078e-04 -1.4853809793e-04 1.0516864975e+01
42.92156977 1.0517094503e+01 -2.9747105886e-04 -1.5492720403e-04 -3.0247105886e-04 1.0517166701e+01 -1.0754500373e-04 -1.8292720403e-04 -1.4854500373e-04 1.0517063065e+01
43.33427717 1.0517294531e+01 -2.9749164312e-04 -1.5493748691e-04 -3.0249164312e-04 1.0517366736e+01 -1.0755197701e-04 -1.8293748691e-04 -1.4855197701e-04 1.0517263094e+01
43.74698457 1.0517496496e+01 -2.9751242718e-04 -1.5494786948e-04 -3.0251242718e-04 1.0517568709e+01 -1.0755901778e-04 -1.8294786948e-04 -1.4855901778e-04 1.0517465060e+01
44.15969197 1.0517700401e+01 -2.9753341113e-04 -1.5495835176e-04 -3.0253341113e-04 1.0517772620e+01 -1.0756612608e-04 -1.8295835176e-04 -1.4856612608e-04 1.0517668966e+01
44.57239937 1.0517906245e+01 -2.9755459505e-04 -1.5496893378e-04 -3.0255459505e-04 1.0517978472e+01 -1.0757330192e-04 -1.8296893378e-04 -1.4857330192e-04 1.0517874811e+01
44.98510678 1.0518114029e+01 -2.9757597901e-04 -1.5497961560e-04 -3.0257597901e-04 1.0518186264e+01 -1.0758054532e-04 -1.8297961560e-04 -1.4858054532e-04 1.0518082596e+01
45.39781418 1.0518323755e+01 -2.9759756310e-04 -1.5499039725e-04 -3.0259756310e-04 1.0518395996e+01 -1.0758785631e-04 -1.8299039725e-04 -1.4858785631e-04 1.0518292323e+01
