# Planar electrostatic potential
# plane = xy
# average_normal = 1
# normal_axis = z, normal_index = -1
# coord_mode = cartesian
# ia   ib   coord1(Angstrom)   coord2(Angstrom)   V(eV)
    3     0       0.27063924       0.03801609      -9.35892854
    3     1       0.27063924       0.11404828      -9.22180956
    3     2       0.27063924       0.19008047      -8.81401695
    3     3       0.27063924       0.26611265      -8.15356719
    3     4       0.27063924       0.34214484      -7.28327567
    3     5       0.27063924       0.41817703      -6.27785501
    3     6       0.27063924       0.49420922      -5.21536058
    3     7       0.27063924       0.57024140      -4.15363349
    3     8       0.27063924       0.64627359      -3.10699304
    3     9       0.27063924       0.72230578      -2.07070589
    3    10       0.27063924       0.79833796      -1.07731657
    3    11       0.27063924       0.87437015      -0.16387271
    3    12       0.27063924       0.95040234       0.61087392
    3    13       0.27063924       1.02643453       1.20737784
    3    14       0.27063924       1.10246671       1.66615527
    3    15       0.27063924       1.17849890       2.03060815
    3    16       0.27063924       1.25453109       2.32293113
    3    17       0.27063924       1.33056327       2.55643561
    3    18       0.27063924       1.40659546       2.74107365
    3    19       0.27063924       1.48262765       2.88822975
    3    20       0.27063924       1.55865984       3.00488833
    3    21       0.27063924       1.63469202       3.09721441
    3    22       0.27063924       1.71072421       3.16905084
    3    23       0.27063924       1.78675640       3.22489727
    3    24       0.27063924       1.86278858       3.26786811
    3    25       0.27063924       1.93882077       3.30047376
    3    26       0.27063924       2.01485296       3.32466337
    3    27       0.27063924       2.09088515       3.34190167
    3    28       0.27063924       2.16691733       3.35353104
    3    29       0.27063924       2.24294952       3.36007328
    3    30       0.27063924       2.31898171       3.36231674
    3    31       0.27063924       2.39501389       3.36007255
    3    32       0.27063924       2.47104608       3.35352960
    3    33       0.27063924       2.54707827       3.34189953
    3    34       0.27063924       2.62311046       3.32466061
    3    35       0.27063924       2.69914264       3.30047040
    3    36       0.27063924       2.77517483       3.26786424
    3    37       0.27063924       2.85120702       3.22489293
    3    38       0.27063924       2.92723920       3.16904610
    3    39       0.27063924       3.00327139       3.09720932
    3    40       0.27063924       3.07930358       3.00488292
    3    41       0.27063924       3.15533577       2.88822403
    3    42       0.27063924       3.23136795       2.74106753
    3    43       0.27063924       3.30740014       2.55642904
    3    44       0.27063924       3.38343233       2.32292387
    3    45       0.27063924       3.45946451       2.03060017
    3    46       0.27063924       3.53549670       1.66614616
    3    47       0.27063924       3.61152889       1.20736734
    3    48       0.27063924       3.68756108       0.61086029
    3    49       0.27063924       3.76359326      -0.16389061
    3    50       0.27063924       3.83962545      -1.07733585
    3    51       0.27063924       3.91565764      -2.07072614
    3    52       0.27063924       3.99168982      -3.10701386
    3    53       0.27063924       4.06772201      -4.15365380
    3    54       0.27063924       4.14375420      -5.21538165
    3    55       0.27063924       4.21978639      -6.27787648
    3    56       0.27063924       4.29581857      -7.28329639
    3    57       0.27063924       4.37185076      -8.15358503
    3    58       0.27063924       4.44788295      -8.81402979
    3    59       0.27063924       4.52391513      -9.22181633
    4     0       0.34796473       0.03801609      -9.42671460
    4     1       0.34796473       0.11404828      -9.28948031
    4     2       0.34796473       0.19008047      -8.87840044
    4     3       0.34796473       0.26611265      -8.21258395
    4     4       0.34796473       0.34214484      -7.33452556
    4     5       0.34796473       0.41817703      -6.31929295
    4     6       0.34796473       0.49420922      -5.24833658
    4     7       0.34796473       0.57024140      -4.17973570
    4     8       0.34796473       0.64627359      -3.12982548
    4     9       0.34796473       0.72230578      -2.08994689
    4    10       0.34796473       0.79833796      -1.09345519
    4    11       0.34796473       0.87437015      -0.17771972
    4    12       0.34796473       0.95040234       0.60199191
    4    13       0.34796473       1.02643453       1.20187848
    4    14       0.34796473       1.10246671       1.66215310
    4    15       0.34796473       1.17849890       2.02777029
    4    16       0.34796473       1.25453109       2.32082360
    4    17       0.34796473       1.33056327       2.55489009
    4    18       0.34796473       1.40659546       2.73973189
    4    19       0.34796473       1.48262765       2.88696156
    4    20       0.34796473       1.55865984       3.00347103
    4    21       0.34796473       1.63469202       3.09569071
    4    22       0.34796473       1.71072421       3.16733662
    4    23       0.34796473       1.78675640       3.22301883
    4    24       0.34796473       1.86278858       3.26584481
    4    25       0.34796473       1.93882077       3.29826419
    4    26       0.34796473       2.01485296       3.32231860
    4    27       0.34796473       2.09088515       3.33937984
    4    28       0.34796473       2.16691733       3.35091339
    4    29       0.34796473       2.24294952       3.35740659
    4    30       0.34796473       2.31898171       3.35963169
    4    31       0.34796473       2.39501389       3.35740590
    4    32       0.34796473       2.47104608       3.35091201
    4    33       0.34796473       2.54707827       3.33937781
    4    34       0.34796473       2.62311046       3.32231598
    4    35       0.34796473       2.69914264       3.29826101
    4    36       0.34796473       2.77517483       3.26584116
    4    37       0.34796473       2.85120702       3.22301475
    4    38       0.34796473       2.92723920       3.16733218
    4    39       0.34796473       3.00327139       3.09568595
    4    40       0.34796473       3.07930358       3.00346597
    4    41       0.34796473       3.15533577       2.88695620
    4    42       0.34796473       3.23136795       2.73972614
    4    43       0.34796473       3.30740014       2.55488385
    4    44       0.34796473       3.38343233       2.32081661
    4    45       0.34796473       3.45946451       2.02776247
    4    46       0.34796473       3.53549670       1.66214390
    4    47       0.34796473       3.61152889       1.20186736
    4    48       0.34796473       3.68756108       0.60197685
    4    49       0.34796473       3.76359326      -0.17773891
    4    50       0.34796473       3.83962545      -1.09347548
    4    51       0.34796473       3.91565764      -2.08996828
    4    52       0.34796473       3.99168982      -3.12984736
    4    53       0.34796473       4.06772201      -4.17975808
    4    54       0.34796473       4.14375420      -5.24836060
    4    55       0.34796473       4.21978639      -6.31931755
    4    56       0.34796473       4.29581857      -7.33454892
    4    57       0.34796473       4.37185076      -8.21260319
    4    58       0.34796473       4.44788295      -8.87841399
    4    59       0.34796473       4.52391513      -9.28948708
    5     0       0.42529023       0.03801609      -9.21077036
    5     1       0.42529023       0.11404828      -9.07631856
    5     2       0.42529023       0.19008047      -8.67045002
    5     3       0.42529023       0.26611265      -8.01346244
    5     4       0.42529023       0.34214484      -7.15115166
    5     5       0.42529023       0.41817703      -6.15596875
    5     6       0.42529023       0.49420922      -5.10646925
    5     7       0.42529023       0.57024140      -4.05702982
    5     8       0.42529023       0.64627359      -3.02196109
    5     9       0.42529023       0.72230578      -1.99539078
    5    10       0.42529023       0.79833796      -1.01382020
    5    11       0.42529023       0.87437015      -0.11442485
    5    12       0.42529023       0.95040234       0.64895527
    5    13       0.42529023       1.02643453       1.23548691
    5    14       0.42529023       1.10246671       1.68703601
    5    15       0.42529023       1.17849890       2.04640916
    5    16       0.42529023       1.25453109       2.33451118
    5    17       0.42529023       1.33056327       2.56464660
    5    18       0.42529023       1.40659546       2.74641899
    5    19       0.42529023       1.48262765       2.89123156
    5    20       0.42529023       1.55865984       3.00558973
    5    21       0.42529023       1.63469202       3.09593746
    5    22       0.42529023       1.71072421       3.16598841
    5    23       0.42529023       1.78675640       3.22035612
    5    24       0.42529023       1.86278858       3.26201863
    5    25       0.42529023       1.93882077       3.29347285
    5    26       0.42529023       2.01485296       3.31675978
