mode,frequency_cm-1,activity_normalized,depolarization_ratio,Rxx,Rxy,Rxz,Ryx,Ryy,Ryz,Rzx,Rzy,Rzz
4,270.6280182605528,0.18397918384594725,0.75,0.0,-1.0000000002784675e-09,0.45499090021048894,-1.0000000002784675e-09,0.0,-2.336482501080908,0.45499090021048894,-2.336482501080908,0.0
5,270.6280182605528,0.18397898136571827,0.75,0.0,4.999999999274755e-10,-2.336481001080908,4.999999999274755e-10,0.0,-0.45499175021048927,-2.336481001080908,-0.45499175021048927,0.0
6,369.1465968033126,0.38597348129106446,0.7499999958680265,-4.348500002011579,0.012306515005693264,3.886480001797972e-07,0.012306515005693264,4.348000002011277,-2.677709501238768e-06,3.886480001797972e-07,-2.677709501238768e-06,0.0
7,369.1465968033126,0.38597096755779997,0.7499999958679996,-0.012000000005452444,-4.34823600201159,-1.1357962505254443e-06,-4.34823600201159,0.012500000006197734,-4.298420501988544e-06,-1.1357962505254443e-06,-4.298420501988544e-06,0.0
8,401.499140281908,1.0,0.12826350941106,-2.142000000991025,6.769740003131831e-07,6.982670003230337e-07,6.769740003131831e-07,-2.142000000991025,1.0770748004982787e-06,6.982670003230337e-07,1.0770748004982787e-06,-8.772000004058123
9,442.95205305665166,3.022142860689492e-14,0.7500000000000001,0.0,-6.540500003025692e-10,-1.3633298006307065e-06,-6.540500003025692e-10,0.0,-2.3860465011038376e-07,-1.3633298006307065e-06,-2.3860465011038376e-07,0.0
