mode,frequency_cm-1,Zmode_x,Zmode_y,Zmode_z,intensity_x,intensity_y,intensity_z,intensity_total
4,825.209109443307,0.0,0.0,0.13885900153579192,0.0,0.0,0.019281822307517064,0.019281822307517064
5,1354.8559268825904,0.0,1.0938688514258308,0.0,0.0,1.1965490641196663,0.0,1.1965490641196663
6,1354.8559268825904,1.0938688514258308,0.00040483673257802775,0.0,1.1965490641196663,1.6389278004445355e-07,0.0,1.1965492280124463
