mode,frequency_cm-1,activity_normalized,depolarization_ratio,Rxx,Rxy,Rxz,Ryx,Ryy,Ryz,Rzx,Rzy,Rzz
1,469.71177078694876,0.008417280635754169,0.12118932908571614,0.020025000000001292,0.0,2.4999999999999998e-05,0.0,0.020025000000001292,-0.00026249999999999993,2.4999999999999998e-05,-0.00026249999999999993,0.0002500000000016378
2,406.2715059419593,1.0,0.09334296952599938,-0.1947499999999991,1.2499999999999965e-05,1.2499999999999999e-05,1.2499999999999965e-05,-0.1947249999999956,0.0,1.2499999999999999e-05,0.0,-0.021499999999996522
3,384.25969476996977,0.7652454040138909,0.75,0.0,-0.188425,0.0005875,-0.188425,0.0,0.0,0.0005875,0.0,0.0
4,384.25969476996977,0.7642309115397092,0.7499998016978829,-0.1883750000000184,0.0,-1.2499999999999999e-05,0.0,0.18822499999999742,0.0006000000000000001,-1.2499999999999999e-05,0.0006000000000000001,0.0
5,283.62612053187235,0.0008036069919677068,0.7499917879315419,0.0,-0.004425,-0.0020499999999999997,-0.004425,2.500000000349445e-05,0.0,-0.0020499999999999997,0.0,0.0
6,283.62612053187235,0.0008018738255026037,0.75,-0.004424999999996793,0.0,-1.2499999999999999e-05,0.0,0.004424999999996793,-0.0020375000000000002,-1.2499999999999999e-05,-0.0020375000000000002,0.0
