# frequency_cm-1 xx xy xz yx yy yz zx zy zz
7.83653260 1.6063774537e+02 -2.7093486211e-04 3.6097916134e-04 -2.7093486211e-04 1.6064015397e+02 8.9492952736e-04 3.6097916134e-04 8.9492952736e-04 7.5385862972e+01
8.08142424 1.6063775012e+02 -2.7094303372e-04 3.6099012415e-04 -2.7094303372e-04 1.6064015879e+02 8.9495651452e-04 3.6099012415e-04 8.9495651452e-04 7.5385862972e+01
8.32631589 1.6063775502e+02 -2.7095145728e-04 3.6100142499e-04 -2.7095145728e-04 1.6064016377e+02 8.9498433376e-04 3.6100142499e-04 8.9498433376e-04 7.5385862972e+01
8.57120753 1.6063776007e+02 -2.7096013284e-04 3.6101306390e-04 -2.7096013284e-04 1.6064016889e+02 8.9501298523e-04 3.6101306390e-04 8.9501298523e-04 7.5385862973e+01
8.81609918 1.6063776526e+02 -2.7096906045e-04 3.6102504097e-04 -2.7096906045e-04 1.6064017416e+02 8.9504246909e-04 3.6102504097e-04 8.9504246909e-04 7.5385862973e+01
9.06099082 1.6063777060e+02 -2.7097824015e-04 3.6103735625e-04 -2.7097824015e-04 1.6064017958e+02 8.9507278551e-04 3.6103735625e-04 8.9507278551e-04 7.5385862973e+01
9.30588246 1.6063777608e+02 -2.7098767200e-04 3.6105000981e-04 -2.7098767200e-04 1.6064018515e+02 8.9510393465e-04 3.6105000981e-04 8.9510393465e-04 7.5385862973e+01
9.55077411 1.6063778172e+02 -2.7099735604e-04 3.6106300173e-04 -2.7099735604e-04 1.6064019087e+02 8.9513591669e-04 3.6106300173e-04 8.9513591669e-04 7.5385862974e+01
9.79566575 1.6063778750e+02 -2.7100729234e-04 3.6107633208e-04 -2.7100729234e-04 1.6064019674e+02 8.9516873181e-04 3.6107633208e-04 8.9516873181e-04 7.5385862974e+01
10.04055740 1.6063779342e+02 -2.7101748095e-04 3.6109000094e-04 -2.7101748095e-04 1.6064020276e+02 8.9520238018e-04 3.6109000094e-04 8.9520238018e-04 7.5385862974e+01
10.28544904 1.6063779950e+02 -2.7102792192e-04 3.6110400838e-04 -2.7102792192e-04 1.6064020892e+02 8.9523686201e-04 3.6110400838e-04 8.9523686201e-04 7.5385862975e+01
10.53034068 1.6063780572e+02 -2.7103861532e-04 3.6111835448e-04 -2.7103861532e-04 1.6064021524e+02 8.9527217747e-04 3.6111835448e-04 8.9527217747e-04 7.5385862975e+01
10.77523233 1.6063781208e+02 -2.7104956120e-04 3.6113303932e-04 -2.7104956120e-04 1.6064022170e+02 8.9530832677e-04 3.6113303932e-04 8.9530832677e-04 7.5385862976e+01
11.02012397 1.6063781860e+02 -2.7106075963e-04 3.6114806298e-04 -2.7106075963e-04 1.6064022832e+02 8.9534531011e-04 3.6114806298e-04 8.9534531011e-04 7.5385862976e+01
11.26501561 1.6063782526e+02 -2.7107221066e-04 3.6116342556e-04 -2.7107221066e-04 1.6064023508e+02 8.9538312769e-04 3.6116342556e-04 8.9538312769e-04 7.5385862976e+01
11.50990726 1.6063783206e+02 -2.7108391436e-04 3.6117912714e-04 -2.7108391436e-04 1.6064024199e+02 8.9542177973e-04 3.6117912714e-04 8.9542177973e-04 7.5385862977e+01
11.75479890 1.6063783902e+02 -2.7109587080e-04 3.6119516780e-04 -2.7109587080e-04 1.6064024905e+02 8.9546126644e-04 3.6119516780e-04 8.9546126644e-04 7.5385862977e+01
11.99969055 1.6063784612e+02 -2.7110808004e-04 3.6121154763e-04 -2.7110808004e-04 1.6064025626e+02 8.9550158804e-04 3.6121154763e-04 8.9550158804e-04 7.5385862977e+01
12.24458219 1.6063785337e+02 -2.7112054215e-04 3.6122826674e-04 -2.7112054215e-04 1.6064026362e+02 8.9554274475e-04 3.6122826674e-04 8.9554274475e-04 7.5385862978e+01
12.48947383 1.6063786077e+02 -2.7113325720e-04 3.6124532521e-04 -2.7113325720e-04 1.6064027113e+02 8.9558473681e-04 3.6124532521e-04 8.9558473681e-04 7.5385862978e+01
12.73436548 1.6063786831e+02 -2.7114622526e-04 3.6126272314e-04 -2.7114622526e-04 1.6064027879e+02 8.9562756445e-04 3.6126272314e-04 8.9562756445e-04 7.5385862979e+01
12.97925712 1.6063787600e+02 -2.7115944641e-04 3.6128046063e-04 -2.7115944641e-04 1.6064028659e+02 8.9567122791e-04 3.6128046063e-04 8.9567122791e-04 7.5385862979e+01
13.22414876 1.6063788384e+02 -2.7117292072e-04 3.6129853778e-04 -2.7117292072e-04 1.6064029455e+02 8.9571572744e-04 3.6129853778e-04 8.9571572744e-04 7.5385862980e+01
13.46904041 1.6063789182e+02 -2.7118664826e-04 3.6131695469e-04 -2.7118664826e-04 1.6064030266e+02 8.9576106327e-04 3.6131695469e-04 8.9576106327e-04 7.5385862980e+01
13.71393205 1.6063789995e+02 -2.7120062910e-04 3.6133571146e-04 -2.7120062910e-04 1.6064031091e+02 8.9580723567e-04 3.6133571146e-04 8.9580723567e-04 7.5385862981e+01
13.95882370 1.6063790823e+02 -2.7121486334e-04 3.6135480821e-04 -2.7121486334e-04 1.6064031932e+02 8.9585424489e-04 3.6135480821e-04 8.9585424489e-04 7.5385862981e+01
14.20371534 1.6063791666e+02 -2.7122935104e-04 3.6137424503e-04 -2.7122935104e-04 1.6064032788e+02 8.9590209120e-04 3.6137424503e-04 8.9590209120e-04 7.5385862981e+01
14.44860698 1.6063792523e+02 -2.7124409230e-04 3.6139402205e-04 -2.7124409230e-04 1.6064033658e+02 8.9595077486e-04 3.6139402205e-04 8.9595077486e-04 7.5385862982e+01
14.69349863 1.6063793395e+02 -2.7125908718e-04 3.6141413937e-04 -2.7125908718e-04 1.6064034544e+02 8.9600029614e-04 3.6141413937e-04 8.9600029614e-04 7.5385862982e+01
14.93839027 1.6063794282e+02 -2.7127433578e-04 3.6143459710e-04 -2.7127433578e-04 1.6064035444e+02 8.9605065533e-04 3.6143459710e-04 8.9605065533e-04 7.5385862983e+01
