# frequency_cm-1 xx xy xz yx yy yz zx zy zz
15.67661466 2.0200190788e+02 -1.7159225380e-13 1.7643836407e-13 -1.7159225380e-13 2.0200266132e+02 -1.6161372110e-13 1.7643836407e-13 -1.6161372110e-13 4.2995449907e+02
16.18231191 2.0200230651e+02 -1.7162413646e-13 1.7649166142e-13 -1.7162413646e-13 2.0200306008e+02 -1.6169655894e-13 1.7649166142e-13 -1.6169655894e-13 4.2995638137e+02
16.68800915 2.0200271799e+02 -1.7165706438e-13 1.7654667255e-13 -1.7165706438e-13 2.0200347170e+02 -1.6178208013e-13 1.7654667255e-13 -1.6178208013e-13 4.2995832366e+02
17.19370640 2.0200314233e+02 -1.7169104073e-13 1.7660339868e-13 -1.7169104073e-13 2.0200389618e+02 -1.6187028903e-13 1.7660339868e-13 -1.6187028903e-13 4.2996032599e+02
17.69940365 2.0200357955e+02 -1.7172606877e-13 1.7666184096e-13 -1.7172606877e-13 2.0200433355e+02 -1.6196119004e-13 1.7666184096e-13 -1.6196119004e-13 4.2996238838e+02
18.20510090 2.0200402968e+02 -1.7176215187e-13 1.7672200038e-13 -1.7176215187e-13 2.0200478384e+02 -1.6205478753e-13 1.7672200038e-13 -1.6205478753e-13 4.2996451084e+02
18.71079814 2.0200449274e+02 -1.7179929351e-13 1.7678387780e-13 -1.7179929351e-13 2.0200524704e+02 -1.6215108587e-13 1.7678387780e-13 -1.6215108587e-13 4.2996669341e+02
19.21649539 2.0200496874e+02 -1.7183749727e-13 1.7684747386e-13 -1.7183749727e-13 2.0200572320e+02 -1.6225008936e-13 1.7684747386e-13 -1.6225008936e-13 4.2996893612e+02
19.72219264 2.0200545770e+02 -1.7187676685e-13 1.7691278905e-13 -1.7187676685e-13 2.0200621233e+02 -1.6235180224e-13 1.7691278905e-13 -1.6235180224e-13 4.2997123899e+02
20.22788988 2.0200595965e+02 -1.7191710606e-13 1.7697982357e-13 -1.7191710606e-13 2.0200671445e+02 -1.6245622868e-13 1.7697982357e-13 -1.6245622868e-13 4.2997360204e+02
20.73358713 2.0200647461e+02 -1.7195851880e-13 1.7704857740e-13 -1.7195851880e-13 2.0200722958e+02 -1.6256337269e-13 1.7704857740e-13 -1.6256337269e-13 4.2997602532e+02
21.23928438 2.0200700260e+02 -1.7200100910e-13 1.7711905018e-13 -1.7200100910e-13 2.0200775776e+02 -1.6267323817e-13 1.7711905018e-13 -1.6267323817e-13 4.2997850884e+02
21.74498162 2.0200754366e+02 -1.7204458111e-13 1.7719124124e-13 -1.7204458111e-13 2.0200829899e+02 -1.6278582882e-13 1.7719124124e-13 -1.6278582882e-13 4.2998105265e+02
22.25067887 2.0200809779e+02 -1.7208923907e-13 1.7726514951e-13 -1.7208923907e-13 2.0200885331e+02 -1.6290114812e-13 1.7726514951e-13 -1.6290114812e-13 4.2998365676e+02
22.75637612 2.0200866503e+02 -1.7213498735e-13 1.7734077349e-13 -1.7213498735e-13 2.0200942074e+02 -1.6301919929e-13 1.7734077349e-13 -1.6301919929e-13 4.2998632122e+02
23.26207337 2.0200924540e+02 -1.7218183043e-13 1.7741811120e-13 -1.7218183043e-13 2.0201000131e+02 -1.6313998525e-13 1.7741811120e-13 -1.6313998525e-13 4.2998904605e+02
23.76777061 2.0200983894e+02 -1.7222977292e-13 1.7749716013e-13 -1.7222977292e-13 2.0201059505e+02 -1.6326350858e-13 1.7749716013e-13 -1.6326350858e-13 4.2999183130e+02
24.27346786 2.0201044566e+02 -1.7227881954e-13 1.7757791716e-13 -1.7227881954e-13 2.0201120198e+02 -1.6338977146e-13 1.7757791716e-13 -1.6338977146e-13 4.2999467699e+02
24.77916511 2.0201106559e+02 -1.7232897510e-13 1.7766037852e-13 -1.7232897510e-13 2.0201182212e+02 -1.6351877557e-13 1.7766037852e-13 -1.6351877557e-13 4.2999758315e+02
25.28486235 2.0201169877e+02 -1.7238024459e-13 1.7774453968e-13 -1.7238024459e-13 2.0201245552e+02 -1.6365052211e-13 1.7774453968e-13 -1.6365052211e-13 4.3000054984e+02
25.79055960 2.0201234522e+02 -1.7243263307e-13 1.7783039529e-13 -1.7243263307e-13 2.0201310219e+02 -1.6378501167e-13 1.7783039529e-13 -1.6378501167e-13 4.3000357708e+02
26.29625685 2.0201300498e+02 -1.7248614574e-13 1.7791793909e-13 -1.7248614574e-13 2.0201376217e+02 -1.6392224415e-13 1.7791793909e-13 -1.6392224415e-13 4.3000666491e+02
26.80195410 2.0201367806e+02 -1.7254078793e-13 1.7800716382e-13 -1.7254078793e-13 2.0201443548e+02 -1.6406221872e-13 1.7800716382e-13 -1.6406221872e-13 4.3000981337e+02
27.30765134 2.0201436452e+02 -1.7259656510e-13 1.7809806108e-13 -1.7259656510e-13 2.0201512217e+02 -1.6420493366e-13 1.7809806108e-13 -1.6420493366e-13 4.3001302249e+02
27.81334859 2.0201506437e+02 -1.7265348282e-13 1.7819062124e-13 -1.7265348282e-13 2.0201582226e+02 -1.6435038634e-13 1.7819062124e-13 -1.6435038634e-13 4.3001629233e+02
28.31904584 2.0201577765e+02 -1.7271154679e-13 1.7828483331e-13 -1.7271154679e-13 2.0201653579e+02 -1.6449857302e-13 1.7828483331e-13 -1.6449857302e-13 4.3001962292e+02
28.82474308 2.0201650439e+02 -1.7277076285e-13 1.7838068478e-13 -1.7277076285e-13 2.0201726278e+02 -1.6464948882e-13 1.7838068478e-13 -1.6464948882e-13 4.3002301430e+02
29.33044033 2.0201724463e+02 -1.7283113697e-13 1.7847816148e-13 -1.7283113697e-13 2.0201800327e+02 -1.6480312750e-13 1.7847816148e-13 -1.6480312750e-13 4.3002646652e+02
29.83613758 2.0201799840e+02 -1.7289267525e-13 1.7857724744e-13 -1.7289267525e-13 2.0201875731e+02 -1.6495948138e-13 1.7857724744e-13 -1.6495948138e-13 4.3002997962e+02
30.34183483 2.0201876574e+02 -1.7295538393e-13 1.7867792469e-13 -1.7295538393e-13 2.0201952492e+02 -1.6511854118e-13 1.7867792469e-13 -1.6511854118e-13 4.3003355364e+02
30.84753207 2.0201954669e+02 -1.7301926936e-13 1.7878017306e-13 -1.7301926936e-13 2.0202030613e+02 -1.6528029584e-13 1.7878017306e-13 -1.6528029584e-13 4.3003718863e+02
31.35322932 2.0202034128e+02 -1.7308433807e-13 1.7888397004e-13 -1.7308433807e-13 2.0202110100e+02 -1.6544473238e-13 1.7888397004e-13 -1.6544473238e-13 4.3004088463e+02
31.85892657 2.0202114956e+02 -1.7315059669e-13 1.7898929055e-13 -1.7315059669e-13 2.0202190955e+02 -1.6561183570e-13 1.7898929055e-13 -1.6561183570e-13 4.3004464170e+02
