# frequency_cm-1 intensity_x intensity_y intensity_z intensity_total
0.000000000000000000e+00 1.875985854687332774e-06 1.876070193911523815e-06 1.647768482886362233e-05 2.022974087746248040e-05
5.056972470857378221e-01 1.877808446612980782e-06 1.877892979077425478e-06 1.649117713045161130e-05 2.024687855614201672e-05
1.011394494171475644e+00 1.879635296831028152e-06 1.879720023949666742e-06 1.650468957968619253e-05 2.026404490046688722e-05
1.517091741257213577e+00 1.881466431897221975e-06 1.881551355101923424e-06 1.651822224006607861e-05 2.028124002706522443e-05
2.022788988342951289e+00 1.883301878681553698e-06 1.883386999422410247e-06 1.653177517550269383e-05 2.029846405360665905e-05
2.528486235428689000e+00 1.885141664373356141e-06 1.885226984118982102e-06 1.654534845032426708e-05 2.031571709881660427e-05
3.034183482514427155e+00 1.886985816486495386e-06 1.887071336724332918e-06 1.655894212928002635e-05 2.033299928249085529e-05
3.539880729600164866e+00 1.888834362864672991e-06 1.888920085101303599e-06 1.657255627754442709e-05 2.035031072551040559e-05
4.045577976685902577e+00 1.890687331686824981e-06 1.890773257448287785e-06 1.658619096072142806e-05 2.036765154985654104e-05
4.551275223771640732e+00 1.892544751472633274e-06 1.892630882304747523e-06 1.659984624484883153e-05 2.038502187862621190e-05
5.056972470857377999e+00 1.894406651088143422e-06 1.894492988556841371e-06 1.661352219640270815e-05 2.040242183604769273e-05
5.562669717943116154e+00 1.896273059751497959e-06 1.896359605443160086e-06 1.662721888230183205e-05 2.041985154749648967e-05
6.068366965028854310e+00 1.898144007038780297e-06 1.898230762560579411e-06 1.664093636991218026e-05 2.043731113951153912e-05
6.574064212114591577e+00 1.900019522889978050e-06 1.900106489870229323e-06 1.665467472705155750e-05 2.045480073981176551e-05
7.079761459200329732e+00 1.901899637615068115e-06 1.901986817703589077e-06 1.666843402199422441e-05 2.047232047731288308e-05
7.585458706286066999e+00 1.903784381900217804e-06 1.903871776768691291e-06 1.668221432347556971e-05 2.048987048214447881e-05
8.091155953371805154e+00 1.905673786814122766e-06 1.905761398156470043e-06 1.669601570069693838e-05 2.050745088566753246e-05
8.596853200457543309e+00 1.907567883814461802e-06 1.907655713347222665e-06 1.670983822333043257e-05 2.052506182049211619e-05
9.102550447543281464e+00 1.909466704754490806e-06 1.909554754217210889e-06 1.672368196152383457e-05 2.054270342049553796e-05
9.608247694629017843e+00 1.911370281889770956e-06 1.911458553045396450e-06 1.673754698590557724e-05 2.056037582084074253e-05
1.011394494171475600e+01 1.913278647885029263e-06 1.913367142520313489e-06 1.675143336758981599e-05 2.057807915799515959e-05
1.061964218880049415e+01 1.915191835821166280e-06 1.915280555747079655e-06 1.676534117818152117e-05 2.059581356974976541e-05
1.112533943588623231e+01 1.917109879202407182e-06 1.917198826254556500e-06 1.677927048978171951e-05 2.061357919523868320e-05
1.163103668297197046e+01 1.919032811963599800e-06 1.919121988002660220e-06 1.679322137499276944e-05 2.063137617495902735e-05
1.213673393005770862e+01 1.920960668477660042e-06 1.921050075389812153e-06 1.680719390692368044e-05 2.064920465079115095e-05
1.264243117714344500e+01 1.922893483563183330e-06 1.922983123260559965e-06 1.682118815919562556e-05 2.066706476601936758e-05
1.314812842422918315e+01 1.924831292492202997e-06 1.924921166913347053e-06 1.683520420594744710e-05 2.068495666535299503e-05
1.365382567131492131e+01 1.926774130998120637e-06 1.926864242108449671e-06 1.684924212184128433e-05 2.070288049494785294e-05
1.415952291840065946e+01 1.928722035283795688e-06 1.928812385076078799e-06 1.686330198206826552e-05 2.072083640242814001e-05
1.466522016548639762e+01 1.930675042029810784e-06 1.930765632524656080e-06 1.687738386235439994e-05 2.073882453690886681e-05
1.517091741257213400e+01 1.932633188402912859e-06 1.932724021649261275e-06 1.689148783896642574e-05 2.075684504901860030e-05
1.567661465965787215e+01 1.934596512064627051e-06 1.934687590140260147e-06 1.690561398871786455e-05 2.077489809092275048e-05
1.618231190674361031e+01 1.936565051180059064e-06 1.936656376192119105e-06 1.691976238897516078e-05 2.079298381634733811e-05
1.668800915382934846e+01 1.938538844426889394e-06 1.938630418512404081e-06 1.693393311766396323e-05 2.081110238060325713e-05
1.719370640091508662e+01 1.940517931004546688e-06 1.940609756330972962e-06 1.694812625327544393e-05 2.082925394061096400e-05
1.769940364800082477e+01 1.942502350643597112e-06 1.942594429409370023e-06 1.696234187487287112e-05 2.084743865492583783e-05
1.820510089508656293e+01 1.944492143615319628e-06 1.944584478050419429e-06 1.697658006209824323e-05 2.086565668376398440e-05
1.871079814217230108e+01 1.946487350741498549e-06 1.946579943108022015e-06 1.699084089517906174e-05 2.088390818902858230e-05
1.921649538925803569e+01 1.948488013404426142e-06 1.948580865997177806e-06 1.700512445493533784e-05 2.090219333433694052e-05
1.972219263634377384e+01 1.950494173557119127e-06 1.950587288704213088e-06 1.701943082278669736e-05 2.092051228504803042e-05
2.022788988342951200e+01 1.952505873733766818e-06 1.952599253797240001e-06 1.703376008075967537e-05 2.093886520829068177e-05
2.073358713051525015e+01 1.954523157060401627e-06 1.954616804436841429e-06 1.704811231149527516e-05 2.095725227299251737e-05
2.123928437760098831e+01 1.956546067265805881e-06 1.956639984386993073e-06 1.706248759825668637e-05 2.097567364990948405e-05
2.174498162468672646e+01 1.958574648692661319e-06 1.958668838026223527e-06 1.707688602493719627e-05 2.099412951165608154e-05
2.225067887177246462e+01 1.960608946308944223e-06 1.960703410359029324e-06 1.709130767606851443e-05 2.101262003273648586e-05
2.275637611885820277e+01 1.962649005719573394e-06 1.962743747027532645e-06 1.710575263682920238e-05 2.103114538957630969e-05
2.326207336594394093e+01 1.964694873178318588e-06 1.964789894323408395e-06 1.712022099305355051e-05 2.104970576055527749e-05
2.376777061302967908e+01 1.966746595599976613e-06 1.966841899200074272e-06 1.713471283124074973e-05 2.106830132604080189e-05
2.427346786011541724e+01 1.968804220572817634e-06 1.968899809285153169e-06 1.714922823856447991e-05 2.108693226842245114e-05
2.477916510720115184e+01 1.970867796371314380e-06 1.970963672893221013e-06 1.716376730288291842e-05 2.110559877214745339e-05
2.528486235428689000e+01 1.972937371969159775e-06 1.973033539038839219e-06 1.717833011274928735e-05 2.112430102375728846e-05
2.579055960137262815e+01 1.975012997052575938e-06 1.975109457449880637e-06 1.719291675742296661e-05 2.114303921192542488e-05
2.629625684845836631e+01 1.977094722033929818e-06 1.977191478581165504e-06 1.720752732688122366e-05 2.116181352749632068e-05
2.680195409554410446e+01 1.979182598065660954e-06 1.979279653628404887e-06 1.722216191183173600e-05 2.118062416352579973e-05
2.730765134262984262e+01 1.981276677054520526e-06 1.981374034542460475e-06 1.723682060372596416e-05 2.119947131532294601e-05
2.781334858971558077e+01 1.983377011676148364e-06 1.983474674043938537e-06 1.725150349477350719e-05 2.121835518049359367e-05
2.831904583680131893e+01 1.985483655389976496e-06 1.985581625638118029e-06 1.726621067795764406e-05 2.123727595898573816e-05
2.882474308388705708e+01 1.987596662454487173e-06 1.987694943630221752e-06 1.728094224705225394e-05 2.125623385313696328e-05
2.933044033097279524e+01 1.989716087942816067e-06 1.989814683141047498e-06 1.729569829664025444e-05 2.127522906772411800e-05
2.983613757805852984e+01 1.991841987758725615e-06 1.991940900122958337e-06 1.731047892213405577e-05 2.129426181001574099e-05
3.034183482514426800e+01 1.993974418652950640e-06 1.994073651376252376e-06 1.732528421979812568e-05 2.131333228982732785e-05
3.084753207223000615e+01 1.996113438239923858e-06 1.996212994565908602e-06 1.734011428677426493e-05 2.133244071958009824e-05
3.135322931931574431e+01 1.998259105014902046e-06 1.998358988238741415e-06 1.735496922111009810e-05 2.135158731436374071e-05
3.185892656640148246e+01 2.000411478371492417e-06 2.000511691840943102e-06 1.736984912179131163e-05 2.137077229200374503e-05
3.236462381348722062e+01 2.002570618619593626e-06 2.002671165736055766e-06 1.738475408877849642e-05 2.138999587313414539e-05
3.287032106057295522e+01 2.004736587003768765e-06 2.004837471223367176e-06 1.739968422304959090e-05 2.140925828127672811e-05
3.337601830765869693e+01 2.006909445722053303e-06 2.007010670556744981e-06 1.741463962664899543e-05 2.142855974292779498e-05
3.388171555474443153e+01 2.009089257945215770e-06 2.009190826963922368e-06 1.742962040274492318e-05 2.144790048765406090e-05
3.438741280183017324e+01 2.011276087836480069e-06 2.011378004666249608e-06 1.744462665569674944e-05 2.146728074819947827e-05
3.489311004891590784e+01 2.013470000571727218e-06 2.013572268898924587e-06 1.745965849113463608e-05 2.148670076060528873e-05
3.539880729600164955e+01 2.015671062360180734e-06 2.015773685931705726e-06 1.747471601605411464e-05 2.150616076434600237e-05
3.590450454308738415e+01 2.017879340465606178e-06 2.017982323090136936e-06 1.748979933892927366e-05 2.152566100248501466e-05
