mode,frequency_cm-1,Zmode_x,Zmode_y,Zmode_z,intensity_x,intensity_y,intensity_z,intensity_total
4,771.264934566833,-0.9312092828087447,0.0,0.0,0.8671507283891767,0.0,0.0,0.8671507283891767
5,771.264934566833,0.0,0.40703656872165345,-0.8375392289991439,0.0,0.1656787682766973,0.7014719601124804,0.8671507283891777
6,771.264934566833,0.0,-0.8375392289991439,-0.40703656872165345,0.0,0.7014719601124804,0.1656787682766973,0.8671507283891777
