# Planar electrostatic potential
# plane = xy
# average_normal = 1
# normal_axis = z, normal_index = -1
# coord_mode = cartesian
# ia   ib   coord1(Angstrom)   coord2(Angstrom)   V(eV)
    6    22       0.48991309       1.82124023       2.17863776
    6    23       0.48991309       1.90218424       2.17863786
    6    24       0.48991309       1.98312825       2.18403570
    6    25       0.48991309       2.06407226       2.19384364
    6    26       0.48991309       2.14501627       2.20632208
    6    27       0.48991309       2.22596028       2.21852522
    6    28       0.48991309       2.30690430       2.22705821
    6    29       0.48991309       2.38784831       2.22758801
    6    30       0.48991309       2.46879232       2.21544660
    6    31       0.48991309       2.54973633       2.18528906
    6    32       0.48991309       2.63068034       2.13060205
    6    33       0.48991309       2.71162435       2.04544406
    6    34       0.48991309       2.79256836       1.92240492
    6    35       0.48991309       2.87351237       1.75339869
    6    36       0.48991309       2.95445638       1.52950799
    6    37       0.48991309       3.03540039       1.24437842
    6    38       0.48991309       3.11634440       0.89445922
    6    39       0.48991309       3.19728841       0.48338263
    6    40       0.48991309       3.27823242       0.03021947
    6    41       0.48991309       3.35917643      -0.42973540
    6    42       0.48991309       3.44012044      -0.85114239
    6    43       0.48991309       3.52106445      -1.18907996
    6    44       0.48991309       3.60200846      -1.40715515
    7     0       0.56528434       0.04047201      -0.66247525
    7     1       0.56528434       0.12141602      -0.60144421
    7     2       0.56528434       0.20236003      -0.42600473
    7     3       0.56528434       0.28330404      -0.15635419
    7     4       0.56528434       0.36424805       0.17602906
    7     5       0.56528434       0.44519206       0.53447120
    7     6       0.56528434       0.52613607       0.88493756
    7     7       0.56528434       0.60708008       1.20200053
    7     8       0.56528434       0.68802409       1.47352628
    7     9       0.56528434       0.76896810       1.69542018
    7    10       0.56528434       0.84991211       1.86820936
    7    11       0.56528434       0.93085612       1.99652757
    7    12       0.56528434       1.01180013       2.08653834
    7    13       0.56528434       1.09274414       2.14406204
    7    14       0.56528434       1.17368815       2.17473177
    7    15       0.56528434       1.25463216       2.18409671
    7    16       0.56528434       1.33557617       2.17776703
    7    17       0.56528434       1.41652018       2.16076064
    7    18       0.56528434       1.49746419       2.13810239
    7    19       0.56528434       1.57840820       2.11430367
    7    20       0.56528434       1.65935221       2.09266882
    7    21       0.56528434       1.74029622       2.07666249
    7    22       0.56528434       1.82124023       2.06797024
    7    23       0.56528434       1.90218424       2.06797037
    7    24       0.56528434       1.98312825       2.07666286
    7    25       0.56528434       2.06407226       2.09266940
    7    26       0.56528434       2.14501627       2.11430442
    7    27       0.56528434       2.22596028       2.13810326
    7    28       0.56528434       2.30690430       2.16076155
    7    29       0.56528434       2.38784831       2.17776792
    7    30       0.56528434       2.46879232       2.18409748
    7    31       0.56528434       2.54973633       2.17473233
    7    32       0.56528434       2.63068034       2.14406232
    7    33       0.56528434       2.71162435       2.08653822
    7    34       0.56528434       2.79256836       1.99652696
    7    35       0.56528434       2.87351237       1.86820817
    7    36       0.56528434       2.95445638       1.69541831
    7    37       0.56528434       3.03540039       1.47352363
    7    38       0.56528434       3.11634440       1.20199711
    7    39       0.56528434       3.19728841       0.88493344
    7    40       0.56528434       3.27823242       0.53446664
    7    41       0.56528434       3.35917643       0.17602449
    7    42       0.56528434       3.44012044      -0.15635825
    7    43       0.56528434       3.52106445      -0.42600776
    7    44       0.56528434       3.60200846      -0.60144583
    8     0       0.64065558       0.04047201       0.07513921
    8     1       0.64065558       0.12141602       0.12154328
    8     2       0.64065558       0.20236003       0.25491384
    8     3       0.64065558       0.28330404       0.45819489
    8     4       0.64065558       0.36424805       0.70678962
    8     5       0.64065558       0.44519206       0.97331947
    8     6       0.64065558       0.52613607       1.23359404
    8     7       0.64065558       0.60708008       1.47050337
    8     8       0.64065558       0.68802409       1.67414403
    8     9       0.64065558       0.76896810       1.83916624
    8    10       0.64065558       0.84991211       1.96544131
    8    11       0.64065558       0.93085612       2.05580980
    8    12       0.64065558       1.01180013       2.11366038
    8    13       0.64065558       1.09274414       2.14334844
    8    14       0.64065558       1.17368815       2.14918514
    8    15       0.64065558       1.25463216       2.13628199
    8    16       0.64065558       1.33557617       2.10951380
    8    17       0.64065558       1.41652018       2.07441761
    8    18       0.64065558       1.49746419       2.03551938
    8    19       0.64065558       1.57840820       1.99738558
    8    20       0.64065558       1.65935221       1.96442062
    8    21       0.64065558       1.74029622       1.94016045
    8    22       0.64065558       1.82124023       1.92734791
    8    23       0.64065558       1.90218424       1.92734807
    8    24       0.64065558       1.98312825       1.94016092
    8    25       0.64065558       2.06407226       1.96442136
    8    26       0.64065558       2.14501627       1.99738653
    8    27       0.64065558       2.22596028       2.03552047
    8    28       0.64065558       2.30690430       2.07441876
    8    29       0.64065558       2.38784831       2.10951493
    8    30       0.64065558       2.46879232       2.13628303
    8    31       0.64065558       2.54973633       2.14918598
    8    32       0.64065558       2.63068034       2.14334900
    8    33       0.64065558       2.71162435       2.11366059
    8    34       0.64065558       2.79256836       2.05580958
    8    35       0.64065558       2.87351237       1.96544057
    8    36       0.64065558       2.95445638       1.83916494
    8    37       0.64065558       3.03540039       1.67414212
    8    38       0.64065558       3.11634440       1.47050086
    8    39       0.64065558       3.19728841       1.23359102
    8    40       0.64065558       3.27823242       0.97331612
    8    41       0.64065558       3.35917643       0.70678623
    8    42       0.64065558       3.44012044       0.45819185
    8    43       0.64065558       3.52106445       0.25491155
    8    44       0.64065558       3.60200846       0.12154205
    9     0       0.71602683       0.04047201       0.69451020
    9     1       0.71602683       0.12141602       0.72773899
    9     2       0.71602683       0.20236003       0.82365852
    9     3       0.71602683       0.28330404       0.96915630
    9     4       0.71602683       0.36424805       1.14695065
    9     5       0.71602683       0.44519206       1.33801767
    9     6       0.71602683       0.52613607       1.52544676
    9     7       0.71602683       0.60708008       1.69662682
    9     8       0.71602683       0.68802409       1.84219929
    9     9       0.71602683       0.76896810       1.95799020
    9    10       0.71602683       0.84991211       2.04302196
    9    11       0.71602683       0.93085612       2.09788597
    9    12       0.71602683       1.01180013       2.12460815
    9    13       0.71602683       1.09274414       2.12626219
    9    14       0.71602683       1.17368815       2.10621818
    9    15       0.71602683       1.25463216       2.06941836
    9    16       0.71602683       1.33557617       2.02019366
    9    17       0.71602683       1.41652018       1.96348020
    9    18       0.71602683       1.49746419       1.90433537
    9    19       0.71602683       1.57840820       1.84840585
    9    20       0.71602683       1.65935221       1.80101027
    9    21       0.71602683       1.74029622       1.76631173
    9    22       0.71602683       1.82124023       1.74811392
    9    23       0.71602683       1.90218424       1.74811412
    9    24       0.71602683       1.98312825       1.76631232
    9    25       0.71602683       2.06407226       1.80101121
    9    26       0.71602683       2.14501627       1.84840705
    9    27       0.71602683       2.22596028       1.90433675
