# frequency_cm-1 xx xy xz yx yy yz zx zy zz
11.74227041 8.2309542798e+00 -1.5100858408e-05 -2.0044672153e-05 -5.1008584077e-06 8.2309592949e+00 7.0850349966e-05 -1.8044672153e-05 6.8850349966e-05 9.7517082711e+00
12.12105333 8.2310344247e+00 -1.5101289393e-05 -2.0045228022e-05 -5.1012893932e-06 8.2310394401e+00 7.0852296719e-05 -1.8045228022e-05 6.8852296719e-05 9.7518369500e+00
12.49983624 8.2311171175e+00 -1.5101734090e-05 -2.0045801570e-05 -5.1017340895e-06 8.2311221332e+00 7.0854305385e-05 -1.8045801570e-05 6.8854305385e-05 9.7519697208e+00
12.87861916 8.2312023585e+00 -1.5102192499e-05 -2.0046392801e-05 -5.1021924995e-06 8.2312073745e+00 7.0856375974e-05 -1.8046392801e-05 6.8856375974e-05 9.7521065842e+00
13.25740207 8.2312901481e+00 -1.5102664626e-05 -2.0047001718e-05 -5.1026646262e-06 8.2312951644e+00 7.0858508498e-05 -1.8047001718e-05 6.8858508498e-05 9.7522475407e+00
13.63618499 8.2313804866e+00 -1.5103150472e-05 -2.0047628324e-05 -5.1031504721e-06 8.2313855031e+00 7.0860702967e-05 -1.8047628324e-05 6.8860702967e-05 9.7523925912e+00
14.01496791 8.2314733744e+00 -1.5103650040e-05 -2.0048272622e-05 -5.1036500402e-06 8.2314783912e+00 7.0862959393e-05 -1.8048272622e-05 6.8862959393e-05 9.7525417363e+00
14.39375082 8.2315688118e+00 -1.5104163334e-05 -2.0048934616e-05 -5.1041633336e-06 8.2315738289e+00 7.0865277787e-05 -1.8048934616e-05 6.8865277787e-05 9.7526949766e+00
14.77253374 8.2316667992e+00 -1.5104690356e-05 -2.0049614309e-05 -5.1046903556e-06 8.2316718167e+00 7.0867658162e-05 -1.8049614309e-05 6.8867658162e-05 9.7528523131e+00
15.15131666 8.2317673371e+00 -1.5105231110e-05 -2.0050311705e-05 -5.1052311096e-06 8.2317723549e+00 7.0870100530e-05 -1.8050311705e-05 6.8870100530e-05 9.7530137463e+00
15.53009957 8.2318704259e+00 -1.5105785598e-05 -2.0051026808e-05 -5.1057855980e-06 8.2318754440e+00 7.0872604904e-05 -1.8051026808e-05 6.8872604904e-05 9.7531792772e+00
15.90888249 8.2319760659e+00 -1.5106353825e-05 -2.0051759622e-05 -5.1063538254e-06 8.2319810843e+00 7.0875171296e-05 -1.8051759622e-05 6.8875171296e-05 9.7533489064e+00
16.28766541 8.2320842576e+00 -1.5106935794e-05 -2.0052510150e-05 -5.1069357942e-06 8.2320892764e+00 7.0877799721e-05 -1.8052510150e-05 6.8877799721e-05 9.7535226349e+00
16.66644832 8.2321950014e+00 -1.5107531509e-05 -2.0053278397e-05 -5.1075315092e-06 8.2322000206e+00 7.0880490191e-05 -1.8053278397e-05 6.8880490191e-05 9.7537004635e+00
17.04523124 8.2323082979e+00 -1.5108140972e-05 -2.0054064366e-05 -5.1081409720e-06 8.2323133174e+00 7.0883242722e-05 -1.8054064366e-05 6.8883242722e-05 9.7538823930e+00
17.42401416 8.2324241473e+00 -1.5108764189e-05 -2.0054868063e-05 -5.1087641890e-06 8.2324291672e+00 7.0886057326e-05 -1.8054868063e-05 6.8886057326e-05 9.7540684244e+00
17.80279707 8.2325425504e+00 -1.5109401162e-05 -2.0055689490e-05 -5.1094011619e-06 8.2325475706e+00 7.0888934019e-05 -1.8055689490e-05 6.8888934019e-05 9.7542585584e+00
18.18157999 8.2326635074e+00 -1.5110051895e-05 -2.0056528654e-05 -5.1100518955e-06 8.2326685280e+00 7.0891872816e-05 -1.8056528654e-05 6.8891872816e-05 9.7544527961e+00
18.56036290 8.2327870189e+00 -1.5110716393e-05 -2.0057385557e-05 -5.1107163934e-06 8.2327920399e+00 7.0894873732e-05 -1.8057385557e-05 6.8894873732e-05 9.7546511384e+00
18.93914582 8.2329130854e+00 -1.5111394660e-05 -2.0058260205e-05 -5.1113946596e-06 8.2329181068e+00 7.0897936783e-05 -1.8058260205e-05 6.8897936783e-05 9.7548535862e+00
19.31792874 8.2330417074e+00 -1.5112086699e-05 -2.0059152603e-05 -5.1120866987e-06 8.2330467292e+00 7.0901061984e-05 -1.8059152603e-05 6.8901061984e-05 9.7550601405e+00
19.69671165 8.2331728855e+00 -1.5112792515e-05 -2.0060062755e-05 -5.1127925146e-06 8.2331779077e+00 7.0904249353e-05 -1.8060062755e-05 6.8904249353e-05 9.7552708024e+00
20.07549457 8.2333066201e+00 -1.5113512112e-05 -2.0060990666e-05 -5.1135121123e-06 8.2333116428e+00 7.0907498905e-05 -1.8060990666e-05 6.8907498905e-05 9.7554855729e+00
20.45427749 8.2334429118e+00 -1.5114245495e-05 -2.0061936342e-05 -5.1142454949e-06 8.2334479350e+00 7.0910810657e-05 -1.8061936342e-05 6.8910810657e-05 9.7557044529e+00
20.83306040 8.2335817612e+00 -1.5114992668e-05 -2.0062899787e-05 -5.1149926677e-06 8.2335867848e+00 7.0914184628e-05 -1.8062899787e-05 6.8914184628e-05 9.7559274436e+00
21.21184332 8.2337231689e+00 -1.5115753635e-05 -2.0063881006e-05 -5.1157536354e-06 8.2337281929e+00 7.0917620834e-05 -1.8063881006e-05 6.8917620834e-05 9.7561545461e+00
21.59062624 8.2338671353e+00 -1.5116528402e-05 -2.0064880005e-05 -5.1165284020e-06 8.2338721598e+00 7.0921119293e-05 -1.8064880005e-05 6.8921119293e-05 9.7563857614e+00
21.96940915 8.2340136612e+00 -1.5117316973e-05 -2.0065896789e-05 -5.1173169734e-06 8.2340186862e+00 7.0924680024e-05 -1.8065896789e-05 6.8924680024e-05 9.7566210906e+00
22.34819207 8.2341627471e+00 -1.5118119353e-05 -2.0066931363e-05 -5.1181193530e-06 8.2341677725e+00 7.0928303045e-05 -1.8066931363e-05 6.8928303045e-05 9.7568605350e+00
