# frequency_cm-1 xx xy xz yx yy yz zx zy zz
11.74227041 1.0413585367e-03 -5.6005835410e-09 -7.2231486937e-09 -5.6005835410e-09 1.0413618713e-03 2.5296536426e-08 -7.2231486937e-09 2.5296536426e-08 1.6720506318e-03
12.12105333 1.0749966258e-03 -5.7816175960e-09 -7.4565736734e-09 -5.7816175960e-09 1.0750000682e-03 2.6113979551e-08 -7.4565736734e-09 2.6113979551e-08 1.7260755252e-03
12.49983624 1.1086390875e-03 -5.9626869296e-09 -7.6900387079e-09 -5.9626869296e-09 1.1086426376e-03 2.6931558592e-08 -7.6900387079e-09 2.6931558592e-08 1.7801087855e-03
12.87861916 1.1422860588e-03 -6.1437926497e-09 -7.9235450549e-09 -6.1437926497e-09 1.1422897168e-03 2.7749277817e-08 -7.9235450549e-09 2.7749277817e-08 1.8341506753e-03
13.25740207 1.1759376769e-03 -6.3249358649e-09 -8.1570939725e-09 -6.3249358649e-09 1.1759414428e-03 2.8567141494e-08 -8.1570939725e-09 2.8567141494e-08 1.8882014573e-03
13.63618499 1.2095940792e-03 -6.5061176837e-09 -8.3906867194e-09 -6.5061176837e-09 1.2095979529e-03 2.9385153894e-08 -8.3906867194e-09 2.9385153894e-08 1.9422613942e-03
14.01496791 1.2432554028e-03 -6.6873392157e-09 -8.6243245547e-09 -6.6873392157e-09 1.2432593844e-03 3.0203319289e-08 -8.6243245547e-09 3.0203319289e-08 1.9963307491e-03
14.39375082 1.2769217851e-03 -6.8686015705e-09 -8.8580087384e-09 -6.8686015705e-09 1.2769258746e-03 3.1021641954e-08 -8.8580087384e-09 3.1021641954e-08 2.0504097849e-03
14.77253374 1.3105933635e-03 -7.0499058587e-09 -9.0917405309e-09 -7.0499058587e-09 1.3105975609e-03 3.1840126164e-08 -9.0917405309e-09 3.1840126164e-08 2.1044987648e-03
15.15131666 1.3442702753e-03 -7.2312531912e-09 -9.3255211932e-09 -7.2312531912e-09 1.3442745808e-03 3.2658776199e-08 -9.3255211932e-09 3.2658776199e-08 2.1585979520e-03
15.53009957 1.3779526582e-03 -7.4126446796e-09 -9.5593519871e-09 -7.4126446796e-09 1.3779570717e-03 3.3477596339e-08 -9.5593519871e-09 3.3477596339e-08 2.2127076101e-03
15.90888249 1.4116406496e-03 -7.5940814362e-09 -9.7932341750e-09 -7.5940814362e-09 1.4116451711e-03 3.4296590866e-08 -9.7932341750e-09 3.4296590866e-08 2.2668280024e-03
16.28766541 1.4453343872e-03 -7.7755645736e-09 -1.0027169020e-08 -7.7755645736e-09 1.4453390167e-03 3.5115764066e-08 -1.0027169020e-08 3.5115764066e-08 2.3209593926e-03
16.66644832 1.4790340086e-03 -7.9570952053e-09 -1.0261157785e-08 -7.9570952053e-09 1.4790387462e-03 3.5935120226e-08 -1.0261157785e-08 3.5935120226e-08 2.3751020446e-03
