mode,frequency_cm-1,Zmode_x,Zmode_y,Zmode_z,intensity_x,intensity_y,intensity_z,intensity_total
4,237.13056442407947,-1.041336146761488e-08,-5.47908155948257e-07,3.989325780959947e-06,1.0843809705520632e-16,3.002033473546195e-13,1.591472018663169e-11,1.6215031972083363e-11
5,237.13738974883438,1.7197801703394848e-06,1.4556803350197287e-06,2.3865140518644405e-06,2.9576438342929074e-12,2.1190052377631496e-12,5.695449319746429e-12,1.0772098391802487e-11
6,536.4311032556066,1.9315608006692547e-06,3.2063285455942925e-06,1.9628245740508504e-06,3.7309271266820525e-12,1.0280542742292811e-11,3.852680308497902e-12,1.7864150177472765e-11
7,596.3042213472212,9.01018115369704e-06,-2.7499541487481334e-05,-1.246483958543845,8.118336442243734e-11,7.562247820217071e-10,1.5537222589071338,1.553722259744542
8,638.6758333397903,-8.26903039095951e-05,-9.002935618639567e-06,1.1079570881541093e-05,6.837686360661199e-09,8.1052849753369e-11,1.2275689091909328e-10,7.041496101333661e-09
9,638.6832930548252,-5.1078709662159855e-06,4.95675860895565e-06,4.130111411077564e-05,2.6090345807512225e-11,2.456945590745595e-11,1.7057820267913108e-09,1.756441828506279e-09
10,650.9051935139112,0.7007111039676533,-0.9396731296023939,1.373279529117215e-05,0.4909960512235675,0.8829855904967574,1.8858966650923996e-10,1.3739816419089146
11,650.9070191386031,-0.9396731270556195,-0.7007111050452117,3.4110170344460295e-06,0.8829855857104864,0.49099605273368174,1.1635037209280985e-11,1.3739816384558032
12,707.5658328446592,-6.9172734793069705e-06,-2.851334368152626e-05,-4.463033658197446e-06,4.784867238752356e-11,8.130107679008336e-10,1.9918669434203277e-11,8.807781097225603e-10
